gene_id,locusName,Description,colors,class,gene_metabolite
Manes.13G111500.v8.1,Manes.13G111500,(1 of 3) 3.2.1.145 - Galactan 1;3-beta-galactosidase,turquoise,carb,gene
Manes.13G111600.v8.1,Manes.13G111600,(1 of 2) PTHR31636//PTHR31636:SF9 - FAMILY NOT NAMED // PROTEIN SHORT-ROOT,turquoise,NA,gene
Manes.13G111900.v8.1,Manes.13G111900,(1 of 3) K00860 - adenylylsulfate kinase (cysC),turquoise,NA,gene
Manes.13G112000.v8.1,Manes.13G112000,(1 of 25) PF00651//PF03000 - BTB/POZ domain (BTB) // NPH3 family (NPH3),turquoise,NA,gene
Manes.13G112201.v8.1,Manes.13G112201,(1 of 3) PTHR24093:SF262 - CALCIUM-TRANSPORTING ATPASE 2; PLASMA MEMBRANE-TYPE-RELATED,turquoise,NA,gene
Manes.13G112400.v8.1,Manes.13G112400,(1 of 3) K18811 - cyclin D5; plant (CYCD5),turquoise,NA,gene
Manes.13G112600.v8.1,Manes.13G112600,(1 of 2) PTHR23213//PTHR23213:SF215 - FORMIN-RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G112800.v8.1,Manes.13G112800,(1 of 2) PTHR23091//PTHR23091:SF222 - N-TERMINAL ACETYLTRANSFERASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G113900.v8.1,Manes.13G113900,(1 of 2) PTHR10795//PTHR10795:SF388 - PROPROTEIN CONVERTASE SUBTILISIN/KEXIN // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.13G114900.v8.1,Manes.13G114900,(1 of 3) PTHR22904//PTHR22904:SF381 - TPR REPEAT CONTAINING PROTEIN // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.13G115000.v8.1,Manes.13G115000,(1 of 2) PTHR37209//PTHR37209:SF2 - FAMILY NOT NAMED // LYSINE-RICH ARABINOGALACTAN PROTEIN 17-RELATED,brown,NA,gene
Manes.13G115200.v8.1,Manes.13G115200,(1 of 1) KOG0315//KOG1407 - G-protein beta subunit-like protein (contains WD40 repeats) // WD40 repeat protein,turquoise,NA,gene
Manes.13G115400.v8.1,Manes.13G115400,(1 of 2) KOG3080 - Nucleolar protein-like/EBNA1-binding protein,turquoise,NA,gene
Manes.13G115800.v8.1,Manes.13G115800,(1 of 13) PF07899 - Frigida-like protein (Frigida),turquoise,NA,gene
Manes.13G116632.v8.1,Manes.13G116632,(1 of 2) 1.1.1.208 - (+)-neomenthol dehydrogenase / Monoterpenoid dehydrogenase,turquoise,NA,gene
Manes.13G118200.v8.1,Manes.13G118200,(1 of 2) PTHR24093//PTHR24093:SF272 - FAMILY NOT NAMED // CADMIUM/ZINC-TRANSPORTING ATPASE HMA1; CHLOROPLASTIC-RELATED,turquoise,NA,gene
Manes.13G118500.v8.1,Manes.13G118500,(1 of 26) PF00069//PF00560//PF08263 - Protein kinase domain (Pkinase) // Leucine Rich Repeat (LRR_1) // Leucine rich repeat N-terminal domain (LRRNT_2),turquoise,NA,gene
Manes.13G118600.v8.1,Manes.13G118600,(1 of 4) K10436 - microtubule-associated protein; RP/EB family (MAPRE),brown,NA,gene
Manes.13G119400.v8.1,Manes.13G119400,(1 of 2) PTHR10629//PTHR10629:SF36 - CYTOSINE-SPECIFIC METHYLTRANSFERASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G119700.v8.1,Manes.13G119700,(1 of 3) PTHR31282:SF33 - WRKY TRANSCRIPTION FACTOR 15-RELATED,turquoise,NA,gene
Manes.13G120000.v8.1,Manes.13G120000,(1 of 2) PTHR31444:SF8 - PROTEIN IRREGULAR XYLEM 15-RELATED,brown,NA,gene
Manes.13G120200.v8.1,Manes.13G120200,(1 of 2) K10577 - ubiquitin-conjugating enzyme E2 I (UBE2I; UBC9),turquoise,NA,gene
Manes.13G120600.v8.1,Manes.13G120600,(1 of 11) K13126 - polyadenylate-binding protein (PABPC),turquoise,NA,gene
Manes.13G120800.v8.1,Manes.13G120800,(1 of 1) K13717 - OTU domain-containing protein 3 [EC:3.4.19.12] (OTUD3),turquoise,NA,gene
Manes.13G121150.v8.1,Manes.13G121150,(1 of 3) PTHR24298:SF45 - CYTOCHROME P450 89A2-RELATED,turquoise,NA,gene
Manes.13G121300.v8.1,Manes.13G121300,(1 of 2) PTHR31896:SF12 - ANTHRANILATE N-HYDROXYCINNAMOYL/BENZOYLTRANSFERASE-LIKE PROTEIN-RELATED,turquoise,NA,gene
Manes.13G121400.v8.1,Manes.13G121400,(1 of 2) PTHR31896:SF12 - ANTHRANILATE N-HYDROXYCINNAMOYL/BENZOYLTRANSFERASE-LIKE PROTEIN-RELATED,turquoise,NA,gene
Manes.13G121801.v8.1,Manes.13G121801,,turquoise,NA,gene
Manes.13G122500.v8.1,Manes.13G122500,(1 of 1) PTHR22884//PTHR22884:SF237//PTHR22884:SF326 - SET DOMAIN PROTEINS // HISTONE-LYSINE N-METHYLTRANSFERASE E(Z) // HISTONE-LYSINE N-METHYLTRANSFERASE ASHH3,turquoise,NA,gene
Manes.13G122601.v8.1,Manes.13G122601,(1 of 4) PTHR10509//PTHR10509:SF23 - O-METHYLTRANSFERASE-RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G123100.v8.1,Manes.13G123100,(1 of 3) PTHR13593:SF52 - F14J22.5 PROTEIN-RELATED,brown,NA,gene
Manes.13G123200.v8.1,Manes.13G123200,(1 of 1) PTHR10795//PTHR10795:SF402 - PROPROTEIN CONVERTASE SUBTILISIN/KEXIN // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.13G123500.v8.1,Manes.13G123500,(1 of 3) PTHR33136:SF7 - PROTEIN RALF-LIKE 26-RELATED,brown,NA,gene
Manes.13G123800.v8.1,Manes.13G123800,(1 of 2) PTHR21493//PTHR21493:SF142 - CGI-141-RELATED/LIPASE CONTAINING PROTEIN // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.13G124000.v8.1,Manes.13G124000,(1 of 19) PF03763 - Remorin; C-terminal region (Remorin_C),brown,NA,gene
Manes.13G124100.v8.1,Manes.13G124100,(1 of 1) PTHR13789//PTHR13789:SF245 - MONOOXYGENASE // ZEAXANTHIN EPOXIDASE; CHLOROPLASTIC,turquoise,NA,gene
Manes.13G124200.v8.1,Manes.13G124200,,turquoise,NA,gene
Manes.13G124300.v8.1,Manes.13G124300,(1 of 1) PTHR18966//PTHR18966:SF202 - IONOTROPIC GLUTAMATE RECEPTOR // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.13G124500.v8.1,Manes.13G124500,(1 of 2) PTHR10015//PTHR10015:SF166 - HEAT SHOCK TRANSCRIPTION FACTOR // HEAT STRESS TRANSCRIPTION FACTOR B-1,turquoise,NA,gene
Manes.13G124600.v8.1,Manes.13G124600,(1 of 1) 1.3.1.80 - Red chlorophyll catabolite reductase / Red Chl catabolite reductase,turquoise,NA,gene
Manes.13G124900.v8.1,Manes.13G124900,(1 of 7) KOG0028 - Ca2+-binding protein (centrin/caltractin); EF-Hand superfamily protein,turquoise,NA,gene
Manes.13G125000.v8.1,Manes.13G125000,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),turquoise,NA,gene
Manes.13G125300.v8.1,Manes.13G125300,(1 of 91) K00430 - peroxidase (E1.11.1.7),turquoise,NA,gene
Manes.13G125700.v8.1,Manes.13G125700,(1 of 16) PF05701 - Weak chloroplast movement under blue light (WEMBL),brown,NA,gene
Manes.13G126100.v8.1,Manes.13G126100,(1 of 2) 1.1.1.102 - 3-dehydrosphinganine reductase / KTS reductase,turquoise,NA,gene
Manes.13G128300.v8.1,Manes.13G128300,(1 of 3) PTHR31003//PTHR31003:SF5 - MYB FAMILY TRANSCRIPTION FACTOR // MYB FAMILY TRANSCRIPTION FACTOR,turquoise,NA,gene
Manes.13G129000.v8.1,Manes.13G129000,(1 of 20) 1.10.3.3 - L-ascorbate oxidase / Ascorbase,turquoise,NA,gene
Manes.13G129900.v8.1,Manes.13G129900,(1 of 5) PTHR10992:SF56 - METHYLESTERASE 4-RELATED,turquoise,NA,gene
Manes.13G130700.v8.1,Manes.13G130700,(1 of 1) PTHR11757//PTHR11757:SF6 - PROTEASE FAMILY S9A OLIGOPEPTIDASE // PROLYL OLIGOPEPTIDASE FAMILY PROTEIN,turquoise,NA,gene
Manes.13G132400.v8.1,Manes.13G132400,(1 of 25) PF00651//PF03000 - BTB/POZ domain (BTB) // NPH3 family (NPH3),turquoise,NA,gene
Manes.13G133200.v8.1,Manes.13G133200,(1 of 1) PTHR10334//PTHR10334:SF207 - CYSTEINE-RICH SECRETORY PROTEIN-RELATED // CAP (CYSTEINE-RICH SECRETORY PROTEINS; ANTIGEN 5; AND PATHOGENESIS-RELATED 1 PROTEIN) SUPERFAMILY PROTEIN,turquoise,NA,gene
Manes.13G133300.v8.1,Manes.13G133300,(1 of 14) PF04784//PF14389 - Protein of unknown function; DUF547 (DUF547) // Leucine-zipper of ternary complex factor MIP1 (Lzipper-MIP1),turquoise,NA,gene
Manes.13G134300.v8.1,Manes.13G134300,(1 of 1) PTHR22884:SF299 - HISTONE-LYSINE N-METHYLTRANSFERASE SUVR5,turquoise,NA,gene
Manes.13G134500.v8.1,Manes.13G134500,(1 of 2) PTHR11850//PTHR11850:SF103 - HOMEOBOX PROTEIN TRANSCRIPTION FACTORS // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G134900.v8.1,Manes.13G134900,(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,turquoise,NA,gene
Manes.13G135400.v8.1,Manes.13G135400,(1 of 2) PTHR16201//PTHR16201:SF43 - FAMILY NOT NAMED // PQ-LOOP REPEAT FAMILY PROTEIN / TRANSMEMBRANE FAMILY PROTEIN,turquoise,NA,gene
Manes.13G135900.v8.1,Manes.13G135900,(1 of 5) KOG2966 - Uncharacterized conserved protein,turquoise,NA,gene
Manes.13G136000.v8.1,Manes.13G136000,(1 of 599) PF13041 - PPR repeat family (PPR_2),turquoise,NA,gene
Manes.13G136100.v8.1,Manes.13G136100,(1 of 9) PF05055 - Protein of unknown function (DUF677) (DUF677),turquoise,NA,gene
Manes.13G136300.v8.1,Manes.13G136300,(1 of 2) K10579 - ubiquitin-conjugating enzyme E2 M (UBE2M; UBC12),turquoise,NA,gene
Manes.13G136700.v8.1,Manes.13G136700,(1 of 1) PTHR30546:SF3 - MINOR ALLERGEN,turquoise,NA,gene
Manes.13G137000.v8.1,Manes.13G137000,(1 of 2) PTHR12300//PTHR12300:SF60 - HVA22-LIKE PROTEINS // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G137500.v8.1,Manes.13G137500,(1 of 1) PTHR23139//PTHR23139:SF61 - RNA-BINDING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G138000.v8.1,Manes.13G138000,,turquoise,NA,gene
Manes.13G138600.v8.1,Manes.13G138600,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),turquoise,NA,gene
Manes.13G138700.v8.1,Manes.13G138700,(1 of 3) PTHR22880:SF172 - TRANSCRIPTION FACTOR GTE3; CHLOROPLASTIC-RELATED,turquoise,NA,gene
Manes.13G139100.v8.1,Manes.13G139100,(1 of 2) PTHR32285//PTHR32285:SF71 - FAMILY NOT NAMED // PROTEIN TRICHOME BIREFRINGENCE-LIKE 39-RELATED,turquoise,NA,gene
Manes.13G139500.v8.1,Manes.13G139500,(1 of 4) PTHR13301//PTHR13301:SF69 - X-BOX TRANSCRIPTION FACTOR-RELATED // BASIC HELIX-LOOP-HELIX DOMAIN-CONTAINING PROTEIN,brown,NA,gene
Manes.13G139800.v8.1,Manes.13G139800,(1 of 1) PTHR12630//PTHR12630:SF9 - N-LINKED OLIGOSACCHARIDE PROCESSING // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G139900.v8.1,Manes.13G139900,(1 of 2) PTHR24072:SF167 - RAC-LIKE GTP-BINDING PROTEIN ARAC2,turquoise,NA,gene
Manes.13G141700.v8.1,Manes.13G141700,(1 of 10) PF05078 - Protein of unknown function (DUF679) (DUF679),turquoise,NA,gene
Manes.13G141800.v8.1,Manes.13G141800,(1 of 1) PF00046//PF02791//PF05066//PF15613//PF15614 - Homeobox domain (Homeobox) // DDT domain (DDT) // HB1; ASXL; restriction endonuclease HTH domain (HARE-HTH) // WSTF; HB1; Itc1p; MBD9 motif 2 (WHIM2) // WSTF; HB1; Itc1p; MBD9 motif 3 (WHIM3),turquoise,NA,gene
Manes.13G142300.v8.1,Manes.13G142300,(1 of 1) PTHR24282//PTHR24282:SF16 - CYTOCHROME P450 FAMILY MEMBER // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.13G142500.v8.1,Manes.13G142500,(1 of 1) K11806 - WD repeat and SOF domain-containing protein 1 (WDSOF1),turquoise,NA,gene
Manes.13G142900.v8.1,Manes.13G142900,(1 of 17) KOG1792 - Reticulon,turquoise,NA,gene
Manes.13G143001.v8.1,Manes.13G143001,,brown,NA,gene
Manes.13G144200.v8.1,Manes.13G144200,(1 of 1) K16812 - targeting protein for Xklp2 (TPX2),turquoise,NA,gene
Manes.13G144700.v8.1,Manes.13G144700,(1 of 481) PF13855 - Leucine rich repeat (LRR_8),brown,NA,gene
Manes.13G144800.v8.1,Manes.13G144800,(1 of 1) PTHR22763:SF71 - PROTEIN Y105C5B.11; ISOFORM B,turquoise,NA,gene
Manes.13G144900.v8.1,Manes.13G144900,(1 of 1) K17560 - unconventional prefoldin RPB5 interactor 1 (URI1),turquoise,NA,gene
Manes.13G144832.v8.1,Manes.13G144832,(1 of 3) 4.2.1.109 - Methylthioribulose 1-phosphate dehydratase / 1-PMT-ribulose dehydratase,turquoise,NA,gene
Manes.13G146200.v8.1,Manes.13G146200,(1 of 2) PTHR31451:SF1 - MANNAN ENDO-1;4-BETA-MANNOSIDASE 2-RELATED,turquoise,carb,gene
Manes.13G146400.v8.1,Manes.13G146400,(1 of 1) K16900 - two pore calcium channel protein; plant (TPC1; CCH1),turquoise,NA,gene
Manes.13G146700.v8.1,Manes.13G146700,(1 of 2) PTHR31805//PTHR31805:SF3 - FAMILY NOT NAMED // PROLINE-RICH PROTEIN-RELATED,turquoise,NA,gene
Manes.13G147000.v8.1,Manes.13G147000,,turquoise,NA,gene
Manes.13G147400.v8.1,Manes.13G147400,(1 of 2) K02178 - checkpoint serine/threonine-protein kinase (BUB1),turquoise,NA,gene
Manes.13G147700.v8.1,Manes.13G147700,(1 of 1) PTHR31692:SF5 - EXPANSIN-B1-RELATED,turquoise,NA,gene
Manes.13G147800.v8.1,Manes.13G147800,(1 of 2) PTHR12736//PTHR12736:SF13 - LANC-LIKE PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G147900.v8.1,Manes.13G147900,(1 of 5) PTHR10992//PTHR10992:SF869 - ALPHA/BETA HYDROLASE FOLD-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G148900.v8.1,Manes.13G148900,(1 of 1) PTHR12771//PTHR12771:SF17 - ENGULFMENT AND CELL MOTILITY // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.13G149000.v8.1,Manes.13G149000,(1 of 5) PTHR11746:SF111 - O-METHYLTRANSFERASE FAMILY PROTEIN,turquoise,NA,gene
Manes.13G149700.v8.1,Manes.13G149700,,brown,NA,gene
Manes.13G150200.v8.1,Manes.13G150200,(1 of 52) PF01535//PF13041//PF13812 - PPR repeat (PPR) // PPR repeat family (PPR_2) // Pentatricopeptide repeat domain (PPR_3),brown,NA,gene
Manes.13G151300.v8.1,Manes.13G151300,,turquoise,NA,gene
Manes.13G151400.v8.1,Manes.13G151400,(1 of 6) K17871 - NADH:ubiquinone reductase (non-electrogenic) (ndh1),turquoise,NA,gene
Manes.13G152700.v8.1,Manes.13G152700,,turquoise,NA,gene
Manes.13G154100.v8.1,Manes.13G154100,(1 of 3) PTHR31948:SF19 - ZINC-FINGER HOMEODOMAIN PROTEIN 3-RELATED,brown,NA,gene
Manes.13G154200.v8.1,Manes.13G154200,(1 of 1) 1.13.11.29 - Stizolobate synthase,turquoise,NA,gene
Manes.13G154400.v8.1,Manes.13G154400,(1 of 1) KOG4843 - Uncharacterized conserved protein,turquoise,NA,gene
Manes.13G154600.v8.1,Manes.13G154600,(1 of 1) PTHR15975:SF0 - CCR4-NOT TRANSCRIPTION COMPLEX SUBUNIT 11,turquoise,NA,gene
Manes.13G154700.v8.1,Manes.13G154700,(1 of 8) PTHR23024//PTHR23024:SF174 - MEMBER OF 'GDXG' FAMILY OF LIPOLYTIC ENZYMES // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G155232.v8.1,Manes.13G155232,(1 of 2) PTHR10629//PTHR10629:SF36 - CYTOSINE-SPECIFIC METHYLTRANSFERASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G155500.v8.1,Manes.13G155500,(1 of 5) KOG2401 - Predicted MutS-related protein involved in mismatch repair,turquoise,NA,gene
Manes.14G000200.v8.1,Manes.14G000200,(1 of 3) PTHR12357//PTHR12357:SF29 - YTH  YT521-B HOMOLOGY  DOMAIN-CONTAINING // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.14G007500.v8.1,Manes.14G007500,(1 of 2) PTHR10836//PTHR10836:SF46 - GLYCERALDEHYDE 3-PHOSPHATE DEHYDROGENASE // SUBFAMILY NOT NAMED,turquoise,carb,gene
Manes.14G007600.v8.1,Manes.14G007600,,turquoise,NA,gene
Manes.14G008200.v8.1,Manes.14G008200,(1 of 2) K02145 - V-type H+-transporting ATPase subunit A (ATPeV1A; ATP6A),turquoise,NA,gene
Manes.14G008500.v8.1,Manes.14G008500,(1 of 2) PTHR10759//PTHR10759:SF4 - 60S RIBOSOMAL PROTEIN L34 // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.14G008600.v8.1,Manes.14G008600,(1 of 11) K14684 - solute carrier family 25 (mitochondrial phosphate transporter); member 23/24/25/41 (SLC25A23S),turquoise,NA,gene
Manes.14G009200.v8.1,Manes.14G009200,(1 of 2) 1.3.1.34 - 2;4-dienoyl-CoA reductase (NADPH) / 4-enoyl-CoA reductase (NADPH),turquoise,NA,gene
Manes.14G009300.v8.1,Manes.14G009300,(1 of 1) K14778 - ATP-dependent RNA helicase DDX49/DBP8 [EC:3.6.4.13] (DDX49; DBP8),turquoise,NA,gene
Manes.14G010100.v8.1,Manes.14G010100,(1 of 3) PTHR23257//PTHR23257:SF438 - SERINE-THREONINE PROTEIN KINASE // F3O9.7 PROTEIN-RELATED,turquoise,NA,gene
Manes.14G011000.v8.1,Manes.14G011000,(1 of 2) PTHR10641:SF462 - F3O9.29 PROTEIN-RELATED,turquoise,NA,gene
Manes.14G012206.v8.1,Manes.14G012206,(1 of 4) PTHR10209//PTHR10209:SF113 - OXIDOREDUCTASE; 2OG-FE II  OXYGENASE FAMILY PROTEIN // GENOMIC DNA; CHROMOSOME 3; P1 CLONE:MJM20,turquoise,NA,gene
Manes.14G016900.v8.1,Manes.14G016900,(1 of 2) K03234 - elongation factor 2 (EEF2),turquoise,NA,gene
Manes.14G016800.v8.1,Manes.14G016800,(1 of 13) K19042 - E3 ubiquitin-protein ligase BOI and related proteins [EC:6.3.2.19] (BOI),turquoise,NA,gene
Manes.14G016400.v8.1,Manes.14G016400,(1 of 2) PTHR21043//PTHR21043:SF1 - IOJAP SUPERFAMILY ORTHOLOG // PROTEIN IOJAP; CHLOROPLASTIC,turquoise,NA,gene
Manes.14G016300.v8.1,Manes.14G016300,,turquoise,NA,gene
Manes.14G016200.v8.1,Manes.14G016200,(1 of 1) K14325 - RNA-binding protein with serine-rich domain 1 (RNPS1),turquoise,NA,gene
Manes.14G015900.v8.1,Manes.14G015900,(1 of 3) K12617 - DNA topoisomerase 2-associated protein PAT1 (PATL1; PAT1),turquoise,NA,gene
Manes.14G015500.v8.1,Manes.14G015500,(1 of 4) K07018 - uncharacterized protein (K07018),turquoise,NA,gene
Manes.14G015400.v8.1,Manes.14G015400,(1 of 4) PTHR33432//PTHR33432:SF3 - FAMILY NOT NAMED // EMSY N TERMINUS AND PLANT TUDOR-LIKE DOMAIN-CONTAINING PROTEIN,turquoise,NA,gene
Manes.14G015300.v8.1,Manes.14G015300,(1 of 1) PTHR32057:SF14 - UPF0061 PROTEIN FMP40,turquoise,NA,gene
Manes.14G014700.v8.1,Manes.14G014700,(1 of 8) PTHR10353//PTHR10353:SF81 - GLYCOSYL HYDROLASE // SUBFAMILY NOT NAMED,turquoise,carb,gene
Manes.14G014500.v8.1,Manes.14G014500,(1 of 1) PTHR10871:SF4 - DNA TOPOISOMERASE 6 SUBUNIT B,turquoise,NA,gene
Manes.14G014300.v8.1,Manes.14G014300,(1 of 5) PTHR10024//PTHR10024:SF243 - SYNAPTOTAGMIN // ANTHRANILATE PHOSPHORIBOSYLTRANSFERASE-LIKE PROTEIN,brown,NA,gene
Manes.14G013700.v8.1,Manes.14G013700,,brown,NA,gene
Manes.14G013500.v8.1,Manes.14G013500,(1 of 4) PTHR27001//PTHR27001:SF152 - FAMILY NOT NAMED // GENOMIC DNA; CHROMOSOME 3; P1 CLONE:MMM17-RELATED,turquoise,NA,gene
Manes.14G001000.v8.1,Manes.14G001000,(1 of 3) PTHR10634//PTHR10634:SF32 - AN1-TYPE ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.14G002400.v8.1,Manes.14G002400,(1 of 1) PTHR10641:SF640 - TRANSCRIPTION FACTOR MYB46,brown,NA,gene
Manes.14G002500.v8.1,Manes.14G002500,(1 of 2) PTHR10283//PTHR10283:SF76 - SOLUTE CARRIER FAMILY 13 MEMBER // DICARBOXYLATE TRANSPORTER 1; CHLOROPLASTIC,turquoise,NA,gene
Manes.14G002700.v8.1,Manes.14G002700,(1 of 6) PF00642//PF12796 - Zinc finger C-x8-C-x5-C-x3-H type (and similar) (zf-CCCH) // Ankyrin repeats (3 copies) (Ank_2),brown,NA,gene
Manes.14G002900.v8.1,Manes.14G002900,(1 of 3) K12898 - heterogeneous nuclear ribonucleoprotein F/H (HNRNPF_H),turquoise,NA,gene
Manes.14G003100.v8.1,Manes.14G003100,(1 of 2) PTHR12632:SF14 - NUCLEAR TRANSCRIPTION FACTOR Y SUBUNIT A-1-RELATED,turquoise,NA,gene
Manes.14G003200.v8.1,Manes.14G003200,(1 of 2) K12275 - translocation protein SEC62 (SEC62),brown,NA,gene
Manes.14G003400.v8.1,Manes.14G003400,(1 of 1) K00392 - sulfite reductase (ferredoxin) (sir),turquoise,NA,gene
Manes.14G003600.v8.1,Manes.14G003600,(1 of 3) K02981 - small subunit ribosomal protein S2e (RP-S2e; RPS2),turquoise,NA,gene
Manes.14G003800.v8.1,Manes.14G003800,(1 of 2) PTHR11214:SF125 - BETA-1;3-GALACTOSYLTRANSFERASE 8-RELATED,turquoise,carb,gene
Manes.14G003833.v8.1,Manes.14G003833,(1 of 152) PF02365 - No apical meristem (NAM) protein (NAM),turquoise,NA,gene
Manes.14G004400.v8.1,Manes.14G004400,(1 of 2) K12876 - RNA-binding protein 8A (RBM8A; Y14),turquoise,NA,gene
Manes.14G004600.v8.1,Manes.14G004600,(1 of 6) PF00076//PF00642 - RNA recognition motif. (a.k.a. RRM; RBD; or RNP domain) (RRM_1) // Zinc finger C-x8-C-x5-C-x3-H type (and similar) (zf-CCCH),brown,NA,gene
Manes.14G004800.v8.1,Manes.14G004800,,turquoise,NA,gene
Manes.14G005100.v8.1,Manes.14G005100,(1 of 1) KOG0548//KOG0550 - Molecular co-chaperone STI1 // Molecular chaperone (DnaJ superfamily),turquoise,NA,gene
Manes.14G005300.v8.1,Manes.14G005300,(1 of 4) PF03435 - Saccharopine dehydrogenase NADP binding domain (Sacchrp_dh_NADP),turquoise,NA,gene
Manes.14G005600.v8.1,Manes.14G005600,(1 of 4) K06688 - ubiquitin-conjugating enzyme E2 C (UBE2C; UBC11),brown,NA,gene
Manes.14G005700.v8.1,Manes.14G005700,(1 of 1) K03404 - magnesium chelatase subunit D (chlD; bchD),turquoise,carb,gene
Manes.14G006200.v8.1,Manes.14G006200,(1 of 3) PTHR12356//PTHR12356:SF3 - NUCLEAR MOVEMENT PROTEIN NUDC // NUCLEAR MIGRATION PROTEIN NUDC,turquoise,NA,gene
Manes.14G006400.v8.1,Manes.14G006400,(1 of 1) PTHR13793:SF5 - HISTONE-LYSINE N-METHYLTRANSFERASE ATX4-RELATED,turquoise,NA,gene
Manes.14G006836.v8.1,Manes.14G006836,(1 of 2) 1.4.1.14 - Glutamate synthase (NADH) / NADH-glutamate synthase,turquoise,NA,gene
Manes.14G007108.v8.1,Manes.14G007108,(1 of 50) 3.1.4.46 - Glycerophosphodiester phosphodiesterase / Glycerophosphoryl diester phosphodiesterase,turquoise,NA,gene
Manes.14G007380.v8.1,Manes.14G007380,(1 of 1) PTHR11817:SF28 - PLASTIDIAL PYRUVATE KINASE 4; CHLOROPLASTIC,turquoise,carb,gene
Manes.14G007652.v8.1,Manes.14G007652,(1 of 2) PTHR13832:SF223 - PROTEIN PHOSPHATASE 2C 76-RELATED,turquoise,NA,gene
Manes.14G008060.v8.1,Manes.14G008060,(1 of 2) PTHR23076//PTHR23076:SF40 - METALLOPROTEASE M41 FTSH // ATP-DEPENDENT ZINC METALLOPROTEASE FTSH 11; CHLOROPLASTIC/MITOCHONDRIAL,turquoise,NA,gene
Manes.14G019307.v8.1,Manes.14G019307,(1 of 74) PF00069//PF00560//PF08263//PF13855 - Protein kinase domain (Pkinase) // Leucine Rich Repeat (LRR_1) // Leucine rich repeat N-terminal domain (LRRNT_2) // Leucine rich repeat (LRR_8),brown,NA,gene
Manes.14G019414.v8.1,Manes.14G019414,,turquoise,NA,gene
Manes.14G019756.v8.1,Manes.14G019756,(1 of 1) PF11341 - Protein of unknown function (DUF3143) (DUF3143),turquoise,NA,gene
Manes.14G020800.v8.1,Manes.14G020800,(1 of 9) PTHR11926//PTHR11926:SF118 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.14G021200.v8.1,Manes.14G021200,(1 of 2) K09540 - translocation protein SEC63 (SEC63; DNAJC23),turquoise,NA,gene
Manes.14G022400.v8.1,Manes.14G022400,(1 of 5) PTHR31339//PTHR31339:SF7 - FAMILY NOT NAMED // POLYGALACTURONASE-RELATED,turquoise,NA,gene
Manes.14G023100.v8.1,Manes.14G023100,(1 of 2) PTHR34289:SF2 - SIMILARITY TO UNKNOWN PROTEIN,brown,NA,gene
Manes.14G023300.v8.1,Manes.14G023300,(1 of 1) PTHR11451//PTHR11451:SF6 - TRNA SYNTHETASE-RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.14G023400.v8.1,Manes.14G023400,,turquoise,NA,gene
Manes.14G023700.v8.1,Manes.14G023700,(1 of 2) K14563 - rRNA 2'-O-methyltransferase fibrillarin (NOP1; FBL),turquoise,NA,gene
Manes.14G024000.v8.1,Manes.14G024000,(1 of 1) PTHR13107//PTHR13107:SF0 - KARYOGAMY PROTEIN KAR4-RELATED // N6-ADENOSINE-METHYLTRANSFERASE SUBUNIT METTL14,turquoise,NA,gene
Manes.14G024200.v8.1,Manes.14G024200,,turquoise,NA,gene
Manes.14G024400.v8.1,Manes.14G024400,(1 of 4) K19329 - WW domain-containing oxidoreductase (WWOX),turquoise,NA,gene
Manes.14G024800.v8.1,Manes.14G024800,(1 of 1) PTHR27003:SF1 - U-BOX DOMAIN-CONTAINING PROTEIN 32,turquoise,NA,gene
