"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","locusName","Pathways","Pathways_Desc","GODescription","class","Description","GO","KOG","KO","Pfam","Panther","Best-hit-arabi-defline"
"1123","Manes.03G087600.v8.1",220.942815040147,0.208098687006299,0.0702750240895053,2.96120406506379,0.00306438827608534,0.0438592277484592,"Manes.03G087600","","","calcium-dependent cysteine-type endopeptidase activity; intracellular anatomical structure; proteolysis",NA,"(1 of 1) 3.4.22.54 - Calpain-3 / Muscle-specific calcium-activated neutral protease 3","GO:0004198 GO:0005622 GO:0006508","KOG0045","","PF00648 PF01067","PTHR10183 PTHR10183:SF267","calpain-type cysteine protease family"
"1124","Manes.09G138200.v8.1",1037.565955362,-0.250942188459248,0.084827271072656,-2.95827256124167,0.00309368444650398,0.0442391371073474,"Manes.09G138200","PWY-702; PWY-724; PWY-6936; PWY-5041","L-methionine biosynthesis II; superpathway of L-lysine, L-threonine and L-methionine biosynthesis II; seleno-amino acid biosynthesis; <i>S</i>-adenosyl-L-methionine cycle II","5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity; zinc ion binding; amino acid biosynthetic process; methionine biosynthetic process",NA,"(1 of 3) 2.1.1.14 - 5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase / Tetrahydropteroylglutamate-homocysteine transmethylase","GO:0003871 GO:0008270 GO:0008652 GO:0009086","","K00549","PF01717 PF08267","PTHR30519 PTHR30519:SF0","Cobalamin-independent synthase family protein"
"1125","Manes.02G167501.v8.1",134.908012880151,0.150288800365064,0.0508125257721226,2.95771166816348,0.00309931878849855,0.0442546015018829,"Manes.02G167501","","","ATP binding; protein targeting; intracellular protein transport; membrane; protein import",NA,"(1 of 3) K03070 - preprotein translocase subunit SecA (secA)","GO:0005524 GO:0006605 GO:0006886 GO:0016020 GO:0017038","","K03070","PF01043 PF07516 PF07517","PTHR30612 PTHR30612:SF5","Preprotein translocase SecA family protein"
"1126","Manes.03G159200.v8.1",65.7409314505574,-0.19388944080628,0.0655681002190984,-2.95706967501561,0.00310577928788179,0.0442546015018829,"Manes.03G159200","","","",NA,"(1 of 2) PTHR32080:SF4 - CYSTEINE-RICH REPEAT SECRETORY PROTEIN 11-RELATED","","","","PF01657","PTHR32080 PTHR32080:SF4","plasmodesmata-located protein 2"
"1127","Manes.10G046400.v8.1",16.9364061395867,0.349045132881784,0.118032238139541,2.95720167967274,0.00310444989793665,0.0442546015018829,"Manes.10G046400","","","",NA,"(1 of 3) KOG2194 - Aminopeptidases of the M20 family","","KOG2194","","PF04389","PTHR12147 PTHR12147:SF6","Zn-dependent exopeptidases superfamily protein"
"1128","Manes.16G027900.v8.1",232.9180902378,0.177395315415167,0.0599893416843861,2.95711388780483,0.00310533397278187,0.0442546015018829,"Manes.16G027900","","","ATP binding",NA,"(1 of 2) K06027 - vesicle-fusing ATPase (NSF)","GO:0005524","","K06027","PF00004 PF02933 PF07724","PTHR23078","AAA-type ATPase family protein"
"1129","Manes.17G080600.v8.1",602.589768390245,-0.117046606202408,0.0396134065583083,-2.95472205931403,0.00312950847305362,0.0445532238152266,"Manes.17G080600","","","phospholipid binding",NA,"(1 of 2) PTHR22951//PTHR22951:SF25 - CLATHRIN ASSEMBLY PROTEIN // SUBFAMILY NOT NAMED","GO:0005543","KOG0251","","PF07651","PTHR22951 PTHR22951:SF25","ENTH/ANTH/VHS superfamily protein"
"1130","Manes.06G007900.v8.1",72.018943492794,0.208412807326439,0.070549350076705,2.95414213029379,0.00313539566992622,0.0445705980957903,"Manes.06G007900","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 2) PTHR23257:SF466 - MAPKKK-LIKE KINASE-RELATED","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG0192","","PF07714 PF14381","PTHR23257 PTHR23257:SF466","protein tyrosine kinase family protein"
"1131","Manes.14G123800.v8.1",11.4005974320702,-0.437445780991023,0.148083123479266,-2.95405560548075,0.00313627489867099,0.0445705980957903,"Manes.14G123800","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 31) PF07714//PF11721 - Protein tyrosine kinase (Pkinase_Tyr) // Di-glucose binding within endoplasmic reticulum (Malectin)","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG1187","","PF07714 PF11721","PTHR27003 PTHR27003:SF41","hercules receptor kinase 2"
"1132","Manes.03G116300.v8.1",39.2278570247173,0.320393851335729,0.108502846611809,2.95286125056241,0.00314843441700032,0.0445933916648007,"Manes.03G116300","","","GTPase activator activity",NA,"(1 of 2) KOG0703 - Predicted GTPase-activating protein","GO:0005096","KOG0703","K12486","PF01412","PTHR23180 PTHR23180:SF160","ARF-GAP domain 5"
"1133","Manes.03G178600.v8.1",292.458346160608,-0.197069231754844,0.0667457457542051,-2.95253621827168,0.0031517509445165,0.0445933916648007,"Manes.03G178600","","","regulatory ncRNA-mediated gene silencing",NA,"(1 of 1) PTHR21596//PTHR21596:SF11 - RIBONUCLEASE P SUBUNIT P38 // SUBFAMILY NOT NAMED","GO:0031047","","","PF03468","PTHR21596 PTHR21596:SF11","(1 of 1) PTHR21596//PTHR21596:SF11 - RIBONUCLEASE P SUBUNIT P38"
"1134","Manes.04G118400.v8.1",10.8556947748603,-0.687350588638941,0.232788164411047,-2.95268700785513,0.00315021193911629,0.0445933916648007,"Manes.04G118400","","","",NA,"","","","","","PTHR34198",""
"1135","Manes.09G129500.v8.1",548.819544820413,0.160861745253825,0.0544777410629169,2.95279764019665,0.00314908322673168,0.0445933916648007,"Manes.09G129500","","","protein binding; zinc ion binding",NA,"","GO:0005515 GO:0008270","","","","PTHR33304 PTHR33304:SF1","RING/FYVE/PHD zinc finger superfamily protein"
"1136","Manes.14G165800.v8.1",119.975221315402,-0.265822481236752,0.0900022913599714,-2.95350792985451,0.00314184536385912,0.0445933916648007,"Manes.14G165800","","","protein binding",NA,"(1 of 7) PTHR24177:SF42 - ANKYRIN REPEAT FAMILY PROTEIN","GO:0005515","","","PF12796 PF13962","PTHR24177 PTHR24177:SF42","Ankyrin repeat family protein"
"1137","Manes.06G144100.v8.1",607.574189399084,0.0991832838253334,0.0336102888073097,2.95097981436454,0.00316767617992814,0.0447792957255804,"Manes.06G144100","","","transcription coregulator activity; nucleus; LIM domain binding",NA,"(1 of 2) PTHR10378:SF9 - CHIP, ISOFORM B","GO:0003712 GO:0005634 GO:0030274","","","PF01803","PTHR10378 PTHR10378:SF9","SEUSS-like 2"
"1138","Manes.18G099100.v8.1",57.743904372817,-0.139228683555764,0.0472036205033902,-2.94953399910849,0.00318253554101681,0.0449498187616548,"Manes.18G099100","","","protein tyrosine phosphatase activity; protein dephosphorylation; dephosphorylation; phosphatase activity",NA,"(1 of 1) KOG0789 - Protein tyrosine phosphatase","GO:0004725 GO:0006470 GO:0016311 GO:0016791","KOG0789","","PF00102","PTHR19134","protein tyrosine phosphatase 1"
"1139","Manes.01G193500.v8.1",28.418672345465,0.386580185688269,0.131114216408113,2.94842310985545,0.00319399582954725,0.0450720763549718,"Manes.01G193500","","","nucleotide binding; magnesium ion binding; ATP binding; phospholipid transport; metal ion binding",NA,"(1 of 2) PTHR24092:SF85 - PHOSPHOLIPID-TRANSPORTING ATPASE 3","GO:0000166 GO:0000287 GO:0004012 GO:0005524 GO:0015914 GO:0016021 GO:0046872","","K14802","PF00122 PF12710 PF16209 PF16212","PTHR24092 PTHR24092:SF85","aminophospholipid ATPase 3"
"1140","Manes.10G142900.v8.1",114.576490669521,0.253478892447476,0.0859883309469664,2.94782896302301,0.00320014066323861,0.0451191762107317,"Manes.10G142900","","","protein binding; metal ion binding",NA,"(1 of 2) PTHR14493//PTHR14493:SF47 - UNCHARACTERIZED // ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 56","GO:0005515 GO:0046872","KOG1595","","PF00642 PF12796","PTHR14493 PTHR14493:SF47","CCCH-type zinc finger protein with ARM repeat domain"
"1141","Manes.16G093900.v8.1",146.495691163557,0.173809806234282,0.0590069902625837,2.94557992978155,0.00322349849772278,0.0454086690218215,"Manes.16G093900","","","",NA,"(1 of 3) PTHR10338//PTHR10338:SF114 - VON WILLEBRAND FACTOR, TYPE A DOMAIN CONTAINING // SUBFAMILY NOT NAMED","","","","PF13768","PTHR10338 PTHR10338:SF114","inter-alpha-trypsin inhibitor heavy chain-related"
"1142","Manes.01G074700.v8.1",90.6346358743955,0.154292947030592,0.0524227376782486,2.94324474195883,0.00324791540938262,0.0457125607486924,"Manes.01G074700","","","",NA,"","","","","","PTHR36333 PTHR36333:SF1",""
"1143","Manes.12G085200.v8.1",174.86300225333,0.128697027874851,0.0437334271372336,2.94276109372825,0.00325299349061942,0.0457430751680373,"Manes.12G085200","PWY-7511; ","protein ubiquitylation; ","protein binding; zinc ion binding; metal ion binding",NA,"(1 of 45) PF00097 - Zinc finger, C3HC4 type (RING finger) (zf-C3HC4)","GO:0005515 GO:0008270 GO:0046872","","","PF00097","PTHR16079","RING/U-box superfamily protein"
"1144","Manes.15G026300.v8.1",257.669883488352,-0.174218134945878,0.0592075943331336,-2.94249642986056,0.00325577539925556,0.0457430751680373,"Manes.15G026300","PWY-6303","methyl indole-3-acetate interconversion","",NA,"(1 of 1) PTHR23024//PTHR23024:SF193 - MEMBER OF 'GDXG' FAMILY OF LIPOLYTIC ENZYMES // SUBFAMILY NOT NAMED","","KOG1515","","PF00135","PTHR23024 PTHR23024:SF193",""
"1145","Manes.02G032000.v8.1",2134.04783927824,-0.312684493870999,0.106312742952392,-2.94117605460544,0.00326968640385465,0.0458984013704417,"Manes.02G032000","","","DNA binding; zinc ion binding",NA,"(1 of 2) PTHR10634:SF38 - ZINC FINGER A20 AND AN1 DOMAIN-CONTAINING STRESS-ASSOCIATED PROTEIN 1-RELATED","GO:0003677 GO:0008270","KOG3173","","PF01428 PF01754","PTHR10634 PTHR10634:SF38","A20/AN1-like zinc finger family protein"
"1146","Manes.12G139000.v8.1",107.855617078263,-0.352600473398623,0.119895461354049,-2.94089925854159,0.00327260948552557,0.0458993475225589,"Manes.12G139000","","","metal ion transport; metal ion binding",NA,"(1 of 2) PTHR22814:SF84 - HEAVY-METAL-ASSOCIATED DOMAIN-CONTAINING PROTEIN","GO:0030001 GO:0046872","KOG1603","","PF00403","PTHR22814 PTHR22814:SF84","Heavy metal transport/detoxification superfamily protein"
"1147","Manes.01G039200.v8.1",86.752870309399,0.182490211983257,0.0620696221677013,2.94008897766769,0.00328118007893362,0.0459794310450741,"Manes.01G039200","","","nucleic acid binding; nucleobase-containing compound metabolic process; 3'-5' exonuclease activity",NA,"(1 of 1) K09122 - hypothetical protein (K09122)","GO:0003676 GO:0006139 GO:0008408","KOG2207","K09122","PF01612 PF01927","PTHR12124 PTHR12124:SF38","3'-5' exonuclease domain-containing protein"
"1148","Manes.05G154900.v8.1",10.8874162287467,0.394850869267281,0.13432966505226,2.93941676333123,0.00328830581169222,0.0459825240464598,"Manes.05G154900","","","",NA,"(1 of 2) 2.4.1.245 - Alpha,alpha-trehalose synthase / Trehalose synthetase","","KOG0853","","PF00534 PF16994","PTHR12526 PTHR12526:SF376","UDP-Glycosyltransferase superfamily protein"
"1149","Manes.11G134300.v8.1",506.028666550194,0.203526619272946,0.0692442006281902,2.93925870219502,0.0032899833667286,0.0459825240464598,"Manes.11G134300","","","",NA,"(1 of 2) PTHR10641//PTHR10641:SF484 - MYB-LIKE DNA-BINDING PROTEIN MYB // TRANSCRIPTION FACTOR MYB48-RELATED","","","K09422","PF00249","PTHR10641 PTHR10641:SF484","myb domain protein 48"
"1150","Manes.15G000200.v8.1",86.3736801174634,0.218650432574302,0.0743889049646586,2.93928822689595,0.0032896699521302,0.0459825240464598,"Manes.15G000200","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 1) KOG0192//KOG0580 - Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs // Serine/threonine protein kinase","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG0192","","PF07714 PF13426","PTHR23257 PTHR23257:SF485","PAS domain-containing protein tyrosine kinase family protein"
"1151","Manes.06G125500.v8.1",231.538486566876,0.150214438440444,0.0511363482675296,2.93752767903113,0.00330840637376688,0.0461502210962345,"Manes.06G125500","","","",NA,"(1 of 2) PTHR31762//PTHR31762:SF4 - FAMILY NOT NAMED // EXPRESSED PROTEIN","","","","","PTHR31762 PTHR31762:SF4","(1 of 3) PTHR31762:SF4 - EXPRESSED PROTEIN"
"1152","Manes.11G077000.v8.1",400.436887669733,0.147963422083353,0.0503705365388128,2.93749942427833,0.00330870786250949,0.0461502210962345,"Manes.11G077000","","","protein binding; zinc ion binding",NA,"(1 of 1) KOG2164 - Predicted E3 ubiquitin ligase","GO:0005515 GO:0008270","KOG2164","","PF13923","PTHR12983","RING/U-box superfamily protein"
"1153","Manes.16G076600.v8.1",55.1893108749293,0.14414316140637,0.0490729767707578,2.93732255289359,0.00331059571479863,0.0461502210962345,"Manes.16G076600","","","",NA,"(1 of 3) PTHR31513//PTHR31513:SF1 - FAMILY NOT NAMED // GLYCINE-RICH PROTEIN","","","","","PTHR31513 PTHR31513:SF1","(1 of 2) PTHR31513:SF1 - GLYCINE-RICH PROTEIN"
"1154","Manes.02G223000.v8.1",67.616230622134,0.349176130467443,0.118897327186605,2.93678704752903,0.00331631746190222,0.0461874080479829,"Manes.02G223000","PWY-2541","plant sterol biosynthesis","catalytic activity; intramolecular transferase activity",NA,"(1 of 2) 5.4.99.8 - Cycloartenol synthase / 2,3-epoxysqualene--cycloartenol cyclase","GO:0003824 GO:0016866","","K01853","PF00432","PTHR11764 PTHR11764:SF15","cycloartenol synthase 1"
"1155","Manes.05G101200.v8.1",128.663324677257,0.171903042085112,0.0585394095615736,2.93653529088467,0.00331901053290738,0.0461874080479829,"Manes.05G101200","","","structural constituent of ribosome; intracellular anatomical structure; ribosome; translation",NA,"(1 of 3) PTHR10759//PTHR10759:SF1 - 60S RIBOSOMAL PROTEIN L34 // SUBFAMILY NOT NAMED","GO:0003735 GO:0005622 GO:0005840 GO:0006412","","","PF07891","PTHR10759 PTHR10759:SF1","Protein of unknown function (DUF1666)"
"1156","Manes.03G029850.v8.1",649.322715279648,-0.126879649107303,0.043225244878486,-2.93531359889307,0.00333210742560508,0.0463295524669121,"Manes.03G029850","","","vacuolar transport",NA,"(1 of 2) K12194 - charged multivesicular body protein 4 (CHMP4, SNF7, VPS32)","GO:0007034","KOG1656","K12194","PF03357","PTHR22761 PTHR22761:SF8","SNF7 family protein"
"1157","Manes.02G226900.v8.1",369.82095318904,-0.156479305455391,0.0533271632948395,-2.93432644429698,0.00334272437088892,0.0464066752436166,"Manes.02G226900","","","DNA binding; nucleus; regulation of DNA-templated transcription; response to hormone",NA,"(1 of 18) PF02309//PF02362//PF06507 - AUX/IAA family (AUX_IAA) // B3 DNA binding domain (B3) // Auxin response factor (Auxin_resp)","GO:0003677 GO:0005634 GO:0006355 GO:0009725","","","PF02309 PF02362 PF06507","PTHR31384 PTHR31384:SF9",""
"1158","Manes.11G064800.v8.1",186.41207862004,-0.131555039581773,0.0448341293160171,-2.93426105488736,0.00334342872718896,0.0464066752436166,"Manes.11G064800","","","Golgi membrane; cis-Golgi network; endoplasmic reticulum to Golgi vesicle-mediated transport",NA,"(1 of 3) K08495 - golgi SNAP receptor complex member 1 (GOSR1, GOS1)","GO:0000139 GO:0005801 GO:0006888 GO:0016021","KOG3208","K08495","PF12352","PTHR21094 PTHR21094:SF1","golgi snare 11"
"1159","Manes.12G081200.v8.1",1678.7937515829,0.17569937311821,0.0598963310113554,2.93339124703481,0.00335281091777064,0.0464967470934664,"Manes.12G081200","","","regulatory ncRNA-mediated gene silencing",NA,"(1 of 6) PTHR21596//PTHR21596:SF12 - RIBONUCLEASE P SUBUNIT P38 // PROTEIN SUPPRESSOR OF GENE SILENCING 3","GO:0031047","","","PF03468 PF03470","PTHR21596 PTHR21596:SF12","XS domain-containing protein / XS zinc finger domain-containing protein-related"
"1160","Manes.02G091300.v8.1",161.754851852952,0.21856769722043,0.0745388562930426,2.93226523843016,0.00336499222702567,0.0465471257233028,"Manes.02G091300","PWY-7117; PWYQT-4429; PWY-6549; PWY-241; PWY-7115","C4 photosynthetic carbon assimilation cycle, PEPCK type; CO<sub>2</sub> fixation into oxaloacetate (anaplerotic); L-glutamine biosynthesis III; C4 photosynthetic carbon assimilation cycle, NADP-ME type; C4 photosynthetic carbon assimilation cycle, NAD-ME type","tricarboxylic acid cycle; phosphoenolpyruvate carboxylase activity; carbon fixation",NA,"(1 of 5) 4.1.1.31 - Phosphoenolpyruvate carboxylase / Phosphoenolpyruvic carboxylase","GO:0006099 GO:0008964 GO:0015977","","K01595","PF00311","PTHR30523 PTHR30523:SF8","phosphoenolpyruvate carboxylase 3"
"1161","Manes.11G027700.v8.1",170.875036129717,-0.193815850171081,0.0660979428887729,-2.93225237731266,0.00336513159276288,0.0465471257233028,"Manes.11G027700","","","",NA,"(1 of 3) PTHR19317:SF2 - PRA1 FAMILY PROTEIN C-RELATED","","KOG3142","","PF03208","PTHR19317 PTHR19317:SF2","PRA1 (Prenylated rab acceptor) family protein"
"1162","Manes.11G103900.v8.1",255.390731582188,0.394135467365387,0.134403612398237,2.9324767417528,0.00336270108691643,0.0465471257233028,"Manes.11G103900","","","protein binding; zinc ion binding",NA,"(1 of 1) PTHR22763//PTHR22763:SF47 - RING ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED","GO:0005515 GO:0008270","KOG1493","K19043","PF13639","PTHR22763 PTHR22763:SF47","RING-H2 group F2A"
"1163","Manes.13G054800.v8.1",336.471832279567,-0.130626620476224,0.0445570393860595,-2.93167190361155,0.00337142720080251,0.0465941095429912,"Manes.13G054800","","","",NA,"(1 of 28) PF04398 - Protein of unknown function, DUF538 (DUF538)","","","","PF04398","PTHR31676 PTHR31676:SF8","Protein of unknown function, DUF538"
"1164","Manes.08G154500.v8.1",28.6642339789206,-0.312866653061078,0.106735977023556,-2.93122021070769,0.0033763335162966,0.0466160773575826,"Manes.08G154500","","","",NA,"","","","","","PTHR34941","dehydrin family protein"
"1165","Manes.09G059183.v8.1",37.2116700022496,0.238291841772259,0.0813007541837272,2.93099177448903,0.00337881727876462,0.0466160773575826,"Manes.09G059183","","","phosphorelay sensor kinase activity; phosphorelay signal transduction system; signal transduction; phosphorylation; transferase activity, transferring phosphorus-containing groups",NA,"(1 of 2) PTHR24423//PTHR24423:SF514 - TWO-COMPONENT SENSOR HISTIDINE KINASE // HISTIDINE KINASE CKI1","GO:0000155 GO:0000160 GO:0007165 GO:0016310 GO:0016772","KOG0519","","PF00072 PF00512 PF02518","PTHR24423 PTHR24423:SF514","Signal transduction histidine kinase"
"1166","Manes.01G105100.v8.1",127.747249136929,0.140234118205514,0.0478659435162751,2.92972639634341,0.00339260575591995,0.0466593667620078,"Manes.01G105100","","","",NA,"(1 of 2) PTHR35705:SF1 - WPP DOMAIN-INTERACTING TAIL-ANCHORED PROTEIN 1","","","","","PTHR35705 PTHR35705:SF1","WPP domain-interacting protein 1"
"1167","Manes.12G139200.v8.1",110.083432428038,0.129540243770706,0.0442063674369421,2.93035260034627,0.00338577579302081,0.0466593667620078,"Manes.12G139200","","","",NA,"(1 of 1) PTHR12460//PTHR12460:SF4 - CYCLIN-DEPENDENT KINASE INHIBITOR-RELATED PROTEIN // ENTH/VHS FAMILY PROTEIN","","KOG2669","K15559","PF04818","PTHR12460 PTHR12460:SF4","ENTH/VHS family protein"
"1168","Manes.13G138800.v8.1",184.285175696514,-0.180173852257604,0.0614991269871583,-2.92969772229818,0.00339291880184885,0.0466593667620078,"Manes.13G138800","","","",NA,"(1 of 1) PTHR21496//PTHR21496:SF8 - FERREDOXIN-RELATED // SUBFAMILY NOT NAMED","","","","PF04305","PTHR21496 PTHR21496:SF8","Protein of unknown function DUF455"
"1169","Manes.18G053000.v8.1",134.841563664296,-0.14604332318128,0.0498502902520201,-2.92963837207271,0.00339356683536285,0.0466593667620078,"Manes.18G053000","PWY-6554; PWY-6365; PWY-6366","1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3); D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis; D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis","magnesium ion binding; ATP binding; intracellular anatomical structure; inositol trisphosphate metabolic process; inositol-3,4,5,6-tetrakisphosphate 1-kinase activity; inositol-1,3,4-trisphosphate 6-kinase activity; inositol-1,3,4-trisphosphate 5-kinase activity",NA,"(1 of 2) PTHR14217:SF3 - INOSITOL-TETRAKISPHOSPHATE 1-KINASE 2-RELATED","GO:0000287 GO:0005524 GO:0005622 GO:0032957 GO:0047325 GO:0052725 GO:0052726","","K00913","PF05770","PTHR14217 PTHR14217:SF3","Inositol 1,3,4-trisphosphate 5/6-kinase family protein"
"1170","Manes.14G052700.v8.1",50.4559285187903,0.215263311458663,0.0734903188028357,2.92913835407605,0.00339903090969724,0.0466945502662939,"Manes.14G052700","","","RNA binding; metal ion binding",NA,"(1 of 2) 3.5.2.6 - Beta-lactamase / Penicillinase","GO:0003723 GO:0046872","KOG1137","","PF00753 PF07521 PF13837","PTHR11203 PTHR11203:SF22","RNA-metabolising metallo-beta-lactamase family protein"
"1171","Manes.11G024200.v8.1",26.2406507839007,-0.226734805091881,0.077449574504041,-2.92751518060374,0.00341682380249115,0.0468988975042188,"Manes.11G024200","","","",NA,"(1 of 4) PTHR11043//PTHR11043:SF8 - ZETA-COAT PROTEIN // SUBFAMILY NOT NAMED","","KOG3343","","PF01217","PTHR11043 PTHR11043:SF8",""
"1172","Manes.13G137100.v8.1",276.137189391334,0.363578319797434,0.124207689685649,2.92718044041875,0.00342050368470508,0.0469093478875979,"Manes.13G137100","","","",NA,"(1 of 1) PTHR31636//PTHR31636:SF53 - FAMILY NOT NAMED // SCARECROW-LIKE PROTEIN 15","","","","PF03514","PTHR31636 PTHR31636:SF53","GRAS family transcription factor"
"1173","Manes.05G071700.v8.1",123.077951495212,0.227122486641921,0.0776276360912073,2.92579418977884,0.00343578152223164,0.0469786995381256,"Manes.05G071700","","","mechanosensitive monoatomic ion channel activity",NA,"(1 of 2) KOG1893 - Uncharacterized conserved protein","GO:0008381 GO:0016021","KOG1893","","PF12166","PTHR13167 PTHR13167:SF45","(1 of 1) PF12166 - Piezo non-specific cation channel, R-Ras-binding domain (Piezo_RRas_bdg)"
"1174","Manes.06G144300.v8.1",152.454222161856,-0.816915396708393,0.279150153148202,-2.92643721486583,0.00342868704969445,0.0469786995381256,"Manes.06G144300","","","protein binding",NA,"(1 of 2) PTHR31960:SF5 - F-BOX PROTEIN PP2-A14","GO:0005515","","","PF14299","PTHR31960 PTHR31960:SF5","phloem protein 2-A14"
"1175","Manes.09G132300.v8.1",283.535126492108,-0.307831778716548,0.105209658673195,-2.92588895923275,0.00343473509541199,0.0469786995381256,"Manes.09G132300","PWY-6842","glutathione-mediated detoxification II","protein binding",NA,"(1 of 4) PTHR11260:SF254 - GLUTATHIONE S-TRANSFERASE U8","GO:0005515","KOG0406","","PF00043 PF13417","PTHR11260 PTHR11260:SF254",""
"1176","Manes.11G061900.v8.1",127.841506838428,0.252404819946803,0.0862727480585826,2.92566106478271,0.00343725195401205,0.0469786995381256,"Manes.11G061900","","","",NA,"(1 of 2) K14972 - PAX-interacting protein 1 (PAXIP1, PTIP)","","","K14972","PF16987","PTHR33137 PTHR33137:SF4","(1 of 2) PTHR33137:SF4 - F7H2.13 PROTEIN-RELATED"
"1177","Manes.01G182300.v8.1",37.4867509380064,0.210526154489302,0.0719890502993349,2.9244191111554,0.00345099757499652,0.0470511337319655,"Manes.01G182300","","","",NA,"(1 of 1) PTHR10366//PTHR10366:SF384//PTHR15020//PTHR15020:SF11 - NAD DEPENDENT EPIMERASE/DEHYDRATASE // NAD(P)-BINDING ROSSMANN-FOLD SUPERFAMILY PROTEIN // FLAVIN REDUCTASE-RELATED // UPF0659 PROTEIN YMR090W","","","","PF13460","PTHR10366 PTHR10366:SF384","NAD(P)-binding Rossmann-fold superfamily protein"
"1178","Manes.01G228900.v8.1",94.8913737335185,0.140725487872515,0.0481135517051491,2.92486176732312,0.00344609264322371,0.0470511337319655,"Manes.01G228900","","","nucleic acid binding; ATP binding",NA,"(1 of 2) K12835 - ATP-dependent RNA helicase DDX42 (DDX42, SF3B125)","GO:0003676 GO:0005524","","K12835","PF00270 PF00271","PTHR24031 PTHR24031:SF125","P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"1179","Manes.14G061000.v8.1",188.822266054574,-0.218443741897264,0.0746972297622591,-2.92438879718179,0.00345133370683676,0.0470511337319655,"Manes.14G061000","","","",NA,"(1 of 1) PF15243 - Anaphase-promoting complex subunit 15 (ANAPC15)","","","","PF15243","PTHR37771","(1 of 1) PF15243 - Anaphase-promoting complex subunit 15 (ANAPC15)"
"1180","Manes.01G071500.v8.1",48.3280424822173,0.167579335199409,0.0573264334139671,2.92324718667358,0.00346401399282768,0.0471440278634372,"Manes.01G071500","","","microtubule motor activity; protein binding; ATP binding; kinesin complex; microtubule-based movement; microtubule binding",NA,"(1 of 2) PTHR24115//PTHR24115:SF437 - FAMILY NOT NAMED // ARMADILLO REPEAT-CONTAINING KINESIN-LIKE PROTEIN 3","GO:0003777 GO:0005515 GO:0005524 GO:0005871 GO:0007018 GO:0008017","KOG0240","","PF00225 PF00514","PTHR24115 PTHR24115:SF437","armadillo repeat kinesin 3"
"1181","Manes.08G057300.v8.1",60.0058928417752,0.212901404884113,0.0728266368455255,2.92340020225984,0.00346231193546854,0.0471440278634372,"Manes.08G057300","","","electron transfer activity; protein-disulfide reductase activity; cell redox homeostasis",NA,"(1 of 2) PTHR10168:SF70 - GLUTAREDOXIN FAMILY PROTEIN","GO:0009055 GO:0015035 GO:0045454","KOG2824","K17479","PF00462","PTHR10168 PTHR10168:SF70","Glutaredoxin family protein"
"1182","Manes.01G132300.v8.1",186.121438851391,0.12041750792912,0.041217333979135,2.92152588010853,0.0034832133532135,0.0473652184654828,"Manes.01G132300","","","nucleic acid binding; helicase activity; ATP binding",NA,"(1 of 1) PTHR18934:SF115 - NUCLEAR DEIH-BOXHELICASE-RELATED","GO:0003676 GO:0004386 GO:0005524","","","PF00270 PF00271 PF01424 PF04408 PF07717","PTHR18934 PTHR18934:SF115","helicase in vascular tissue and tapetum"
"1183","Manes.01G039700.v8.1",87.0222190282328,-0.298256366634186,0.102148281457649,-2.91983734212743,0.00350214125917033,0.0473820845611487,"Manes.01G039700","","","",NA,"(1 of 1) PTHR14136:SF11 - THYLAKOID LUMENAL 17.4 KDA PROTEIN, CHLOROPLASTIC","","","","PF13599","PTHR14136 PTHR14136:SF11","Tetratricopeptide repeat (TPR)-like superfamily protein"
"1184","Manes.03G193200.v8.1",863.579476637099,0.0972023101265224,0.0332848991015099,2.92031259671486,0.00349680438330052,0.0473820845611487,"Manes.03G193200","","","ubiquitin-dependent protein catabolic process; ubiquitin protein ligase binding",NA,"(1 of 7) K03347 - cullin 1 (CUL1, CDC53)","GO:0006511 GO:0031625","KOG2166","K03347","PF00888 PF10557","PTHR11932 PTHR11932:SF84",""
"1185","Manes.05G119100.v8.1",260.412297311579,0.154300402291274,0.0528434097926188,2.91995544755377,0.00350081430151785,0.0473820845611487,"Manes.05G119100","","","metallopeptidase activity; zinc ion binding",NA,"(1 of 1) K03128 - transcription initiation factor TFIID subunit 2 (TAF2)","GO:0008237 GO:0008270","","K03128","PF01433","PTHR15137","TBP-associated factor 2"
