gene_id,locusName,Description,colors,class,gene_metabolite
Manes.06G145600.v8.1,Manes.06G145600,(1 of 3) K19044 - E3 ubiquitin-protein ligase XBAT32/33 [EC:6.3.2.19] (XBAT32_33),white,NA,gene
Manes.06G147000.v8.1,Manes.06G147000,(1 of 1) KOG0978//KOG4593 - E3 ubiquitin ligase involved in syntaxin degradation // Mitotic checkpoint protein MAD1,black,NA,gene
Manes.06G151000.v8.1,Manes.06G151000,(1 of 1) PTHR31896:SF4 - BAHD ACYLTRANSFERASE DCR,lightcyan,NA,gene
Manes.06G155500.v8.1,Manes.06G155500,(1 of 1) PTHR11177//PTHR11177:SF161 - CHITINASE // SUBFAMILY NOT NAMED,black,NA,gene
Manes.06G162100.v8.1,Manes.06G162100,(1 of 1) PF15159 - Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y (PIG-Y),lightcyan,NA,gene
Manes.06G162200.v8.1,Manes.06G162200,(1 of 2) K12876 - RNA-binding protein 8A (RBM8A; Y14),black,NA,gene
Manes.06G166900.v8.1,Manes.06G166900,(1 of 1) KOG3336 - Predicted member of the intramitochondrial sorting protein family,skyblue4,NA,gene
Manes.06G167100.v8.1,Manes.06G167100,(1 of 5) KOG0610 - Putative serine/threonine protein kinase,plum3,NA,gene
Manes.06G168501.v8.1,Manes.06G168501,(1 of 2) PTHR11926//PTHR11926:SF392 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // SUBFAMILY NOT NAMED,black,NA,gene
Manes.06G173700.v8.1,Manes.06G173700,,black,NA,gene
Manes.06G175000.v8.1,Manes.06G175000,(1 of 2) PTHR33177//PTHR33177:SF6 - FAMILY NOT NAMED // F3O9.30,bisque4,NA,gene
Manes.07G002900.v8.1,Manes.07G002900,(1 of 3) K02934 - large subunit ribosomal protein L6e (RP-L6e; RPL6),black,NA,gene
Manes.07G009200.v8.1,Manes.07G009200,(1 of 18) PTHR10366//PTHR10366:SF332 - NAD DEPENDENT EPIMERASE/DEHYDRATASE // SUBFAMILY NOT NAMED,black,NA,gene
Manes.07G010700.v8.1,Manes.07G010700,(1 of 2) PTHR23091//PTHR23091:SF4 - N-TERMINAL ACETYLTRANSFERASE // ARD1 HOMOLOG A; N-ACETYLTRANSFERASE,black,NA,gene
Manes.07G019300.v8.1,Manes.07G019300,(1 of 1) PTHR10666//PTHR10666:SF155 - UBIQUITIN // POLYUBIQUITIN 4,black,NA,gene
Manes.07G023100.v8.1,Manes.07G023100,(1 of 2) PTHR22891//PTHR22891:SF4 - EUKARYOTIC TRANSLATION INITIATION FACTOR 2C // PROTEIN ARGONAUTE 2-RELATED,black,NA,gene
Manes.07G023200.v8.1,Manes.07G023200,(1 of 2) KOG2357 - Uncharacterized conserved protein,lightcyan,NA,gene
Manes.07G024100.v8.1,Manes.07G024100,(1 of 1) PTHR12357:SF25 - EVOLUTIONARILY CONSERVED C-TERMINAL REGION 11 PROTEIN,lightcyan,NA,gene
Manes.07G037300.v8.1,Manes.07G037300,(1 of 2) KOG2983 - Uncharacterized conserved protein,bisque4,NA,gene
Manes.07G056100.v8.1,Manes.07G056100,(1 of 2) PTHR11817//PTHR11817:SF21 - PYRUVATE KINASE // SUBFAMILY NOT NAMED,black,carb,gene
Manes.07G056300.v8.1,Manes.07G056300,(1 of 2) PTHR11817//PTHR11817:SF21 - PYRUVATE KINASE // SUBFAMILY NOT NAMED,skyblue4,carb,gene
Manes.07G054398.v8.1,Manes.07G054398,,bisque4,NA,gene
Manes.07G059900.v8.1,Manes.07G059900,(1 of 2) PTHR32002:SF3 - PROTEIN NLP1-RELATED,black,NA,gene
Manes.07G062220.v8.1,Manes.07G062220,(1 of 70) PTHR23155//PTHR23155:SF554 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,bisque4,NA,gene
Manes.07G063671.v8.1,Manes.07G063671,,black,NA,gene
Manes.07G064100.v8.1,Manes.07G064100,(1 of 2) PTHR10869//PTHR10869:SF66 - PROLYL 4-HYDROXYLASE ALPHA SUBUNIT // OXIDOREDUCTASE; 2OG-FE(II) OXYGENASE FAMILY PROTEIN-RELATED,white,NA,gene
Manes.07G071780.v8.1,Manes.07G071780,(1 of 2) K13127 - RING finger protein 113A (RNF113A; CWC24),white,NA,gene
Manes.07G069748.v8.1,Manes.07G069748,(1 of 2) PTHR10994:SF77 - RETICULON-LIKE PROTEIN B10-RELATED,white,NA,gene
Manes.07G076300.v8.1,Manes.07G076300,(1 of 2) PTHR11926//PTHR11926:SF246 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // SUBFAMILY NOT NAMED,lightcyan,NA,gene
Manes.07G071314.v8.1,Manes.07G071314,(1 of 22) PF12854//PF13041 - PPR repeat (PPR_1) // PPR repeat family (PPR_2),lavenderblush2,NA,gene
Manes.07G073200.v8.1,Manes.07G073200,(1 of 1) PTHR32285:SF14 - PROTEIN PMR5-RELATED,black,NA,gene
Manes.07G078500.v8.1,Manes.07G078500,(1 of 2) PTHR32263:SF4 - INACTIVE POLY [ADP-RIBOSE] POLYMERASE RCD1-RELATED,black,NA,gene
Manes.07G081600.v8.1,Manes.07G081600,(1 of 2) PTHR23024//PTHR23024:SF157 - MEMBER OF 'GDXG' FAMILY OF LIPOLYTIC ENZYMES // CARBOXYLESTERASE 12-RELATED,lightcyan,NA,gene
Manes.07G082500.v8.1,Manes.07G082500,(1 of 3) PF01535//PF14432 - PPR repeat (PPR) // DYW family of nucleic acid deaminases (DYW_deaminase),lightcyan,NA,gene
Manes.07G091400.v8.1,Manes.07G091400,(1 of 3) PTHR15371:SF2 - OUTER ENVELOPE PORE PROTEIN 16-1; CHLOROPLASTIC,white,NA,gene
Manes.07G092500.v8.1,Manes.07G092500,(1 of 1) PTHR21496:SF6 - 3-OXOACYL-[ACYL-CARRIER-PROTEIN] SYNTHASE-LIKE PROTEIN,lightcyan,NA,gene
Manes.07G093400.v8.1,Manes.07G093400,(1 of 3) PTHR33133//PTHR33133:SF5 - FAMILY NOT NAMED // EXPRESSED PROTEIN,lightcyan,NA,gene
Manes.07G093500.v8.1,Manes.07G093500,(1 of 5) PTHR33142//PTHR33142:SF1 - FAMILY NOT NAMED // CYCLIN-DEPENDENT PROTEIN KINASE INHIBITOR SIM-RELATED,white,NA,gene
Manes.07G094000.v8.1,Manes.07G094000,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),lavenderblush2,NA,gene
Manes.07G096900.v8.1,Manes.07G096900,(1 of 5) K01551 - arsenite-transporting ATPase [EC:3.6.3.16] (arsA; ASNA1),lavenderblush2,NA,gene
Manes.07G098200.v8.1,Manes.07G098200,(1 of 31) PF03181 - BURP domain (BURP),black,NA,gene
Manes.07G100500.v8.1,Manes.07G100500,(1 of 6) PTHR19139//PTHR19139:SF167 - AQUAPORIN TRANSPORTER // AQUAPORIN PIP2-1-RELATED,bisque4,NA,gene
Manes.07G104000.v8.1,Manes.07G104000,(1 of 2) PTHR32191:SF1 - TETRASPANIN-5-RELATED,black,NA,gene
Manes.07G105700.v8.1,Manes.07G105700,(1 of 1) PTHR11260//PTHR11260:SF320 - GLUTATHIONE S-TRANSFERASE; GST; SUPERFAMILY; GST DOMAIN CONTAINING // SUBFAMILY NOT NAMED,white,NA,gene
Manes.07G108300.v8.1,Manes.07G108300,(1 of 3) K02918 - large subunit ribosomal protein L35e (RP-L35e; RPL35),skyblue4,NA,gene
Manes.07G108800.v8.1,Manes.07G108800,(1 of 42) 2.7.10.2//2.7.11.1 - Non-specific protein-tyrosine kinase / Cytoplasmic protein tyrosine kinase // Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,white,NA,gene
Manes.07G108900.v8.1,Manes.07G108900,(1 of 3) K02918 - large subunit ribosomal protein L35e (RP-L35e; RPL35),skyblue4,NA,gene
Manes.07G109504.v8.1,Manes.07G109504,(1 of 3) K18422 - helicase MOV-10 [EC:3.6.4.13] (MOV10),black,NA,gene
Manes.07G111000.v8.1,Manes.07G111000,(1 of 3) K02893 - large subunit ribosomal protein L23Ae (RP-L23Ae; RPL23A),lavenderblush2,NA,gene
Manes.07G112300.v8.1,Manes.07G112300,(1 of 3) 1.2.4.2 - Oxoglutarate dehydrogenase (succinyl-transferring) / Oxoglutarate dehydrogenase (lipoamide),plum3,NA,gene
Manes.07G113900.v8.1,Manes.07G113900,(1 of 3) K10575 - ubiquitin-conjugating enzyme E2 G1 (UBE2G1; UBC7),lightcyan,NA,gene
Manes.07G116100.v8.1,Manes.07G116100,(1 of 1) K00729 - dolichyl-phosphate beta-glucosyltransferase (ALG5),white,NA,gene
Manes.07G119100.v8.1,Manes.07G119100,(1 of 7) 1.1.1.206//1.1.1.236 - Tropinone reductase I / Tropinone reductase // Tropinone reductase II / Tropinone reductase,black,NA,gene
Manes.07G125800.v8.1,Manes.07G125800,(1 of 3) PTHR32246//PTHR32246:SF19 - FAMILY NOT NAMED // CALCIUM-DEPENDENT LIPID-BINDING DOMAIN PROTEIN,black,NA,gene
Manes.07G126100.v8.1,Manes.07G126100,(1 of 3) K03038 - 26S proteasome regulatory subunit N8 (PSMD7; RPN8),lightcyan,NA,gene
Manes.07G127400.v8.1,Manes.07G127400,(1 of 7) K13946 - auxin influx carrier (AUX1 LAX family) (AUX1; LAX),lightcyan,NA,gene
Manes.07G128800.v8.1,Manes.07G128800,(1 of 2) PTHR34953:SF1 - ALPHA/BETA HYDROLASE RELATED PROTEIN,black,NA,gene
Manes.07G130500.v8.1,Manes.07G130500,(1 of 22) PF12854//PF13041 - PPR repeat (PPR_1) // PPR repeat family (PPR_2),lightcyan,NA,gene
Manes.07G131500.v8.1,Manes.07G131500,(1 of 1) 2.4.1.131 - GDP-Man:Man(3)GlcNAc(2)-PP-dolichol alpha-1;2-mannosyltransferase,white,NA,gene
Manes.07G132200.v8.1,Manes.07G132200,(1 of 2) PTHR31301:SF24 - LOB DOMAIN-CONTAINING PROTEIN 21,skyblue4,NA,gene
Manes.07G132600.v8.1,Manes.07G132600,(1 of 3) K07277 - outer membrane protein insertion porin family (SAM50; TOB55; bamA),white,NA,gene
Manes.07G137000.v8.1,Manes.07G137000,(1 of 2) PTHR31045:SF4 - (Z)-GAMMA-BISABOLENE SYNTHASE 1-RELATED,skyblue4,NA,gene
Manes.07G137700.v8.1,Manes.07G137700,(1 of 1) PTHR11119//PTHR11119:SF9 - XANTHINE-URACIL / VITAMIN C PERMEASE FAMILY MEMBER // ADENINE/GUANINE PERMEASE AZG1,lightcyan,NA,gene
Manes.07G139500.v8.1,Manes.07G139500,(1 of 2) PF05349 - GATA-type transcription activator; N-terminal (GATA-N),bisque4,NA,gene
Manes.07G142300.v8.1,Manes.07G142300,(1 of 1) PTHR22778//PTHR22778:SF12 - OVARIAN CANCER GENE-2 PROTEIN-RELATED // RHODANESE-LIKE DOMAIN-CONTAINING PROTEIN 7,bisque4,NA,gene
Manes.07G141600.v8.1,Manes.07G141600,(1 of 1) PTHR11935:SF94 - PROTEIN Y17G7B.3,black,NA,gene
Manes.08G002800.v8.1,Manes.08G002800,(1 of 6) PF07714//PF12819 - Protein tyrosine kinase (Pkinase_Tyr) // Carbohydrate-binding protein of the ER (Malectin_like),black,NA,gene
Manes.08G003400.v8.1,Manes.08G003400,,lightcyan,NA,gene
Manes.08G005800.v8.1,Manes.08G005800,(1 of 2) K09523 - DnaJ homolog subfamily C member 3 (DNAJC3),bisque4,NA,gene
Manes.08G006500.v8.1,Manes.08G006500,(1 of 52) K04733 - interleukin-1 receptor-associated kinase 4 (IRAK4),lightcyan,NA,gene
Manes.08G007600.v8.1,Manes.08G007600,(1 of 6) PTHR31384//PTHR31384:SF27 - FAMILY NOT NAMED // AUXIN RESPONSE FACTOR 10-RELATED,lightcyan,NA,gene
Manes.08G008900.v8.1,Manes.08G008900,(1 of 2) PTHR21717:SF21 - PROTEIN TRF-LIKE 8,lavenderblush2,NA,gene
Manes.08G012400.v8.1,Manes.08G012400,(1 of 2) PTHR31683//PTHR31683:SF21 - FAMILY NOT NAMED // PECTATE LYASE 12-RELATED,bisque4,NA,gene
Manes.08G013400.v8.1,Manes.08G013400,(1 of 1) PTHR23086:SF42 - PHOSPHATIDYLINOSITOL 4-PHOSPHATE 5-KINASE 9,skyblue4,NA,gene
Manes.08G013802.v8.1,Manes.08G013802,(1 of 1) PTHR23120//PTHR23120:SF20 - MAESTRO-RELATED HEAT DOMAIN-CONTAINING // SUBFAMILY NOT NAMED,black,NA,gene
Manes.08G016000.v8.1,Manes.08G016000,(1 of 3) PTHR31065//PTHR31065:SF4 - FAMILY NOT NAMED // PLATZ TRANSCRIPTION FACTOR FAMILY PROTEIN,lightcyan,NA,gene
Manes.08G016500.v8.1,Manes.08G016500,(1 of 1) PTHR31321:SF24 - PECTINESTERASE 14-RELATED,white,NA,gene
Manes.08G019600.v8.1,Manes.08G019600,(1 of 12) PF05003//PF11961 - Protein of unknown function (DUF668) (DUF668) // Domain of unknown function (DUF3475) (DUF3475),white,NA,gene
Manes.08G020700.v8.1,Manes.08G020700,(1 of 2) PTHR10015:SF164 - HEAT STRESS TRANSCRIPTION FACTOR A-3,black,NA,gene
Manes.08G022400.v8.1,Manes.08G022400,(1 of 2) PTHR10357//PTHR10357:SF141 - ALPHA-AMYLASE // 1;4-ALPHA-GLUCAN-BRANCHING ENZYME 2-1; CHLOROPLASTIC/AMYLOPLASTIC-RELATED,black,carb,gene
Manes.08G022800.v8.1,Manes.08G022800,(1 of 2) K12873 - bud site selection protein 31 (BUD31; G10),lightcyan,NA,gene
Manes.08G025000.v8.1,Manes.08G025000,(1 of 2) PTHR19920//PTHR19920:SF0 - WD40 PROTEIN CIAO1 // CYTOSOLIC IRON-SULFUR PROTEIN ASSEMBLY PROTEIN CIAO1-RELATED,black,NA,gene
Manes.08G032300.v8.1,Manes.08G032300,(1 of 2) PTHR11638//PTHR11638:SF69 - ATP-DEPENDENT CLP PROTEASE // SUBFAMILY NOT NAMED,black,NA,gene
Manes.08G033900.v8.1,Manes.08G033900,(1 of 2) PTHR11850:SF111 - BEL1-LIKE HOMEODOMAIN PROTEIN 1-RELATED,white,NA,gene
Manes.08G034700.v8.1,Manes.08G034700,(1 of 2) PTHR12632:SF7 - NUCLEAR TRANSCRIPTION FACTOR Y SUBUNIT A-10-RELATED,lightcyan,NA,gene
Manes.08G035600.v8.1,Manes.08G035600,(1 of 5) PTHR31182:SF2 - F26K24.5 PROTEIN,black,NA,gene
Manes.08G043500.v8.1,Manes.08G043500,(1 of 1) PTHR34122//PTHR34122:SF1 - FAMILY NOT NAMED // EXPRESSED PROTEIN,white,NA,gene
Manes.08G046500.v8.1,Manes.08G046500,(1 of 2) PTHR12231//PTHR12231:SF111 - CTX-RELATED TYPE I TRANSMEMBRANE PROTEIN // MATRIX-REMODELING-ASSOCIATED PROTEIN 8,skyblue4,NA,gene
Manes.08G048300.v8.1,Manes.08G048300,(1 of 3) K13523 - lysophosphatidic acid acyltransferase / lysophosphatidylinositol acyltransferase (AGPAT3_4),lightcyan,NA,gene
Manes.08G049300.v8.1,Manes.08G049300,(1 of 19) PF03763 - Remorin; C-terminal region (Remorin_C),plum3,NA,gene
Manes.08G051000.v8.1,Manes.08G051000,(1 of 3) K00559 - sterol 24-C-methyltransferase (E2.1.1.41; SMT1; ERG6),white,NA,gene
Manes.08G052000.v8.1,Manes.08G052000,(1 of 1) 3.1.2.12 - S-formylglutathione hydrolase,white,NA,gene
Manes.08G053600.v8.1,Manes.08G053600,(1 of 1) 2.7.8.15 - UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase / N-acetylglucosamine-1-phosphate transferase,bisque4,NA,gene
Manes.08G056700.v8.1,Manes.08G056700,(1 of 1) 1.3.2.3//1.6.5.3 - L-galactonolactone dehydrogenase / L-galactono-gamma-lactone dehydrogenase // NADH:ubiquinone reductase (H(+)-translocating) / Ubiquinone reductase,black,NA,gene
Manes.08G060000.v8.1,Manes.08G060000,(1 of 2) PTHR22950:SF269 - EXPRESSED PROTEIN,black,NA,gene
Manes.08G061900.v8.1,Manes.08G061900,(1 of 3) PTHR10177//PTHR10177:SF253 - CYCLINE // CYCLIN-B1-4,plum3,NA,gene
Manes.08G062600.v8.1,Manes.08G062600,(1 of 2) KOG2953 - mRNA-binding protein Encore,white,NA,gene
Manes.08G062701.v8.1,Manes.08G062701,(1 of 1) PTHR11802//PTHR11802:SF3//PTHR11802:SF65 - SERINE PROTEASE FAMILY S10 SERINE CARBOXYPEPTIDASE // RETINOID-INDUCIBLE SERINE CARBOXYPEPTIDASE // SUBFAMILY NOT NAMED,skyblue4,NA,gene
Manes.08G064501.v8.1,Manes.08G064501,(1 of 16) PF05701 - Weak chloroplast movement under blue light (WEMBL),bisque4,NA,gene
Manes.08G066300.v8.1,Manes.08G066300,(1 of 2) PTHR13301:SF72 - CELLULOSE SYNTHASE-LIKE PROTEIN D3,plum3,NA,gene
Manes.08G067800.v8.1,Manes.08G067800,(1 of 2) PTHR31731:SF16 - BIFUNCTIONAL INHIBITOR/LIPID-TRANSFER PROTEIN/SEED STORAGE 2S ALBUMIN-LIKE PROTEIN,bisque4,NA,gene
Manes.08G068601.v8.1,Manes.08G068601,(1 of 3) 2.3.1.9 - Acetyl-CoA C-acetyltransferase / Acetoacetyl-CoA thiolase,white,NA,gene
Manes.08G069932.v8.1,Manes.08G069932,(1 of 2) PTHR22814//PTHR22814:SF94 - COPPER TRANSPORT PROTEIN ATOX1-RELATED // SUBFAMILY NOT NAMED,black,NA,gene
Manes.08G070832.v8.1,Manes.08G070832,(1 of 1) PTHR24073:SF430 - RAS-RELATED PROTEIN RABA5A,bisque4,NA,gene
Manes.08G068300.v8.1,Manes.08G068300,(1 of 2) K10591 - E3 ubiquitin-protein ligase NEDD4 (NEDD4; RSP5),lightcyan,NA,gene
Manes.08G068400.v8.1,Manes.08G068400,,black,NA,gene
Manes.08G073600.v8.1,Manes.08G073600,(1 of 3) PTHR10857:SF34 - COPINE (CALCIUM-DEPENDENT PHOSPHOLIPID-BINDING PROTEIN) FAMILY PROTEIN,lightcyan,NA,gene
Manes.08G074200.v8.1,Manes.08G074200,(1 of 25) PF00651//PF03000 - BTB/POZ domain (BTB) // NPH3 family (NPH3),lightcyan,NA,gene
Manes.08G075900.v8.1,Manes.08G075900,(1 of 9) 3.6.1.13//3.6.1.22//3.6.1.53 - ADP-ribose diphosphatase / ADPR-PPase // NAD(+) diphosphatase / NADP pyrophosphatase // Mn(2+)-dependent ADP-ribose/CDP-alcohol diphosphatase / Mn(2+)-dependent ADP-ribose/CDP-alcohol pyrophosphatase,lightcyan,NA,gene
Manes.08G156081.v8.1,Manes.08G156081,(1 of 2) PTHR14155:SF180 - RING/U-BOX DOMAIN-CONTAINING PROTEIN-RELATED,black,NA,gene
Manes.08G080100.v8.1,Manes.08G080100,(1 of 2) PTHR23249:SF15 - TRAFFICKING PROTEIN PARTICLE COMPLEX SUBUNIT 4,black,NA,gene
Manes.08G080000.v8.1,Manes.08G080000,(1 of 42) 2.7.10.2//2.7.11.1 - Non-specific protein-tyrosine kinase / Cytoplasmic protein tyrosine kinase // Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,bisque4,NA,gene
Manes.08G079700.v8.1,Manes.08G079700,(1 of 48) PF04535 - Domain of unknown function (DUF588) (DUF588),white,NA,gene
Manes.08G083100.v8.1,Manes.08G083100,(1 of 4) PTHR23012//PTHR23012:SF87 - MEMBRANE ASSOCIATED RING FINGER // RING/FYVE/PHD ZINC FINGER-CONTAINING PROTEIN,black,NA,gene
Manes.08G086700.v8.1,Manes.08G086700,(1 of 1) PTHR15852//PTHR15852:SF20 - FAMILY NOT NAMED // CHAPERONE PROTEIN DNAJ-LIKE PROTEIN,black,NA,gene
Manes.08G086900.v8.1,Manes.08G086900,(1 of 1) K15685 - E3 ubiquitin-protein ligase Hakai [EC:6.3.2.19] (CBLL1),white,NA,gene
Manes.08G087100.v8.1,Manes.08G087100,(1 of 2) K01962 - acetyl-CoA carboxylase carboxyl transferase subunit alpha (accA),lightcyan,NA,gene
Manes.08G087500.v8.1,Manes.08G087500,(1 of 5) PF06127 - Protein of unknown function (DUF962) (DUF962),black,NA,gene
Manes.08G087800.v8.1,Manes.08G087800,(1 of 11) PF05340 - Protein of unknown function (DUF740) (DUF740),plum3,NA,gene
Manes.08G089250.v8.1,Manes.08G089250,(1 of 2) K06119 - sulfoquinovosyltransferase (SQD2),plum3,NA,gene
Manes.08G091600.v8.1,Manes.08G091600,(1 of 1) K09648 - mitochondrial inner membrane protease subunit 2 (IMP2),lightcyan,NA,gene
Manes.08G093200.v8.1,Manes.08G093200,(1 of 1) PTHR10909//PTHR10909:SF331 - ELECTRON TRANSPORT OXIDOREDUCTASE // ACYL-COENZYME A OXIDASE 4; PEROXISOMAL,plum3,NA,gene
Manes.08G093600.v8.1,Manes.08G093600,(1 of 1) PTHR10293//PTHR10293:SF45 - GLUTAREDOXIN-RELATED PROTEIN // MONOTHIOL GLUTAREDOXIN-S16; CHLOROPLASTIC,lightcyan,NA,gene
Manes.08G094100.v8.1,Manes.08G094100,(1 of 1) K15100 - solute carrier family 25 (mitochondrial citrate transporter); member 1 (SLC25A1; CTP),skyblue4,NA,gene
Manes.08G095200.v8.1,Manes.08G095200,(1 of 321) PF00249 - Myb-like DNA-binding domain (Myb_DNA-binding),lightcyan,NA,gene
Manes.08G096900.v8.1,Manes.08G096900,(1 of 2) PTHR31241:SF2 - DEHYDRATION-RESPONSIVE ELEMENT-BINDING PROTEIN 2A-RELATED,black,NA,gene
Manes.08G103600.v8.1,Manes.08G103600,(1 of 4) PTHR27001//PTHR27001:SF224 - FAMILY NOT NAMED // SOMATIC EMBRYOGENESIS RECEPTOR KINASE 1,plum3,NA,gene
Manes.08G103900.v8.1,Manes.08G103900,,black,NA,gene
Manes.08G105600.v8.1,Manes.08G105600,(1 of 3) PF00646//PF14299 - F-box domain (F-box) // Phloem protein 2 (PP2),black,NA,gene
Manes.08G106900.v8.1,Manes.08G106900,(1 of 2) PTHR10641//PTHR10641:SF618 - MYB-LIKE DNA-BINDING PROTEIN MYB // MYB DOMAIN PROTEIN 55,black,NA,gene
Manes.08G107800.v8.1,Manes.08G107800,(1 of 1) K17573 - meiosis arrest female protein 1 (LKAP; MARF1),lightcyan,NA,gene
Manes.08G110200.v8.1,Manes.08G110200,(1 of 4) 3.1.26.11 - Ribonuclease Z / tRNase Z,bisque4,NA,gene
Manes.08G111900.v8.1,Manes.08G111900,(1 of 13) K01507 - inorganic pyrophosphatase (ppa),black,NA,gene
Manes.08G117800.v8.1,Manes.08G117800,(1 of 5) PF05755 - Rubber elongation factor protein (REF) (REF),black,NA,gene
Manes.08G120100.v8.1,Manes.08G120100,(1 of 2) PTHR13780//PTHR13780:SF54 - AMP-ACTIVATED PROTEIN KINASE; GAMMA REGULATORY SUBUNIT // SUCROSE NONFERMENTING 4-LIKE PROTEIN,lightcyan,NA,gene
Manes.08G124800.v8.1,Manes.08G124800,(1 of 19) K11251 - histone H2A (H2A),lavenderblush2,NA,gene
Manes.08G127400.v8.1,Manes.08G127400,(1 of 3) K12619 - 5'-3' exoribonuclease 2 (XRN2; RAT1),white,NA,gene
Manes.08G128600.v8.1,Manes.08G128600,(1 of 1) PF00561//PF03096 - alpha/beta hydrolase fold (Abhydrolase_1) // Ndr family (Ndr),black,NA,gene
Manes.08G134300.v8.1,Manes.08G134300,,black,NA,gene
Manes.08G135100.v8.1,Manes.08G135100,(1 of 4) PTHR22595//PTHR22595:SF62 - CHITINASE-RELATED // HEVEIN-LIKE PREPROPROTEIN,plum3,NA,gene
Manes.08G135700.v8.1,Manes.08G135700,(1 of 2) K09550 - prefoldin subunit 4 (PFDN4),lightcyan,NA,gene
Manes.08G136600.v8.1,Manes.08G136600,(1 of 11) PF01918 - Alba (Alba),lavenderblush2,NA,gene
Manes.08G140300.v8.1,Manes.08G140300,(1 of 2) PTHR31314:SF12 - MYB FAMILY TRANSCRIPTION FACTOR-RELATED,white,NA,gene
Manes.08G148200.v8.1,Manes.08G148200,(1 of 2) PTHR10438//PTHR10438:SF245 - THIOREDOXIN // THIOREDOXIN-LIKE 1-1; CHLOROPLASTIC-RELATED,black,NA,gene
Manes.08G145200.v8.1,Manes.08G145200,(1 of 2) PTHR11960:SF18 - 4EHP; ISOFORM B,lightcyan,NA,gene
Manes.08G145900.v8.1,Manes.08G145900,,black,NA,gene
Manes.08G155900.v8.1,Manes.08G155900,(1 of 18) K08472 - mlo protein (MLO),white,NA,gene
Manes.08G157900.v8.1,Manes.08G157900,(1 of 2) PTHR31956//PTHR31956:SF1 - FAMILY NOT NAMED // NON-SPECIFIC PHOSPHOLIPASE C3-RELATED,black,NA,gene
Manes.08G160200.v8.1,Manes.08G160200,(1 of 2) PF15249 - Conserved region of unknown function on GLTSCR protein (GLTSCR1),bisque4,NA,gene
Manes.08G161240.v8.1,Manes.08G161240,,black,NA,gene
Manes.08G161900.v8.1,Manes.08G161900,(1 of 11) PF01612 - 3'-5' exonuclease (DNA_pol_A_exo1),black,NA,gene
Manes.08G162900.v8.1,Manes.08G162900,(1 of 2) PTHR10585:SF26 - ER LUMEN PROTEIN RETAINING RECEPTOR,black,NA,gene
Manes.08G166800.v8.1,Manes.08G166800,(1 of 3) K07760 - cyclin-dependent kinase [EC:2.7.11.22] (CDK),plum3,NA,gene
Manes.08G169800.v8.1,Manes.08G169800,(1 of 14) K06689 - ubiquitin-conjugating enzyme E2 D/E (UBE2D_E; UBC4; UBC5),lightcyan,NA,gene
Manes.08G169900.v8.1,Manes.08G169900,(1 of 14) K06689 - ubiquitin-conjugating enzyme E2 D/E (UBE2D_E; UBC4; UBC5),lightcyan,NA,gene
Manes.08G170400.v8.1,Manes.08G170400,(1 of 3) K03145 - transcription elongation factor S-II (TFIIS),white,NA,gene
Manes.08G172311.v8.1,Manes.08G172311,,black,NA,gene
Manes.08G174000.v8.1,Manes.08G174000,(1 of 4) PTHR23092//PTHR23092:SF30 - TOPOISOMERASE-RELATED PROTEIN // NUCLEOTIDYLTRANSFERASE FAMILY PROTEIN-RELATED,white,NA,gene
Manes.08G173300.v8.1,Manes.08G173300,(1 of 5) PTHR24347//PTHR24347:SF167 - SERINE/THREONINE-PROTEIN KINASE // CBL-INTERACTING SERINE/THREONINE-PROTEIN KINASE 2,black,NA,gene
Manes.08G174200.v8.1,Manes.08G174200,,black,NA,gene
Manes.08G174100.v8.1,Manes.08G174100,(1 of 1) PTHR13140:SF270 - MYOSIN-12,lightcyan,NA,gene
Manes.09G001501.v8.1,Manes.09G001501,,black,NA,gene
Manes.09G003500.v8.1,Manes.09G003500,(1 of 2) PTHR24349//PTHR24349:SF92 - SERINE/THREONINE-PROTEIN KINASE // SUBFAMILY NOT NAMED,white,NA,gene
Manes.09G006800.v8.1,Manes.09G006800,(1 of 2) PTHR26402//PTHR26402:SF507 - RESPONSE REGULATOR OF TWO-COMPONENT SYSTEM // TWO-COMPONENT RESPONSE REGULATOR ARR8-RELATED,lightcyan,NA,gene
Manes.09G008400.v8.1,Manes.09G008400,(1 of 4) K14508 - regulatory protein NPR1 (NPR1),black,NA,gene
Manes.09G015800.v8.1,Manes.09G015800,,white,NA,gene
Manes.09G018700.v8.1,Manes.09G018700,(1 of 599) PF13041 - PPR repeat family (PPR_2),black,NA,gene
Manes.09G021650.v8.1,Manes.09G021650,,black,NA,gene
Manes.09G024300.v8.1,Manes.09G024300,(1 of 8) K06617 - raffinose synthase (E2.4.1.82),black,NA,gene
