gene_id,locusName,Description,colors,class,gene_metabolite
Manes.13G068000.v8.1,Manes.13G068000,(1 of 7) 3.4.23.40 - Phytepsin,yellow,NA,gene
Manes.13G069750.v8.1,Manes.13G069750,(1 of 3) K09875 - aquaporin SIP (SIP),yellow,NA,gene
Manes.13G084500.v8.1,Manes.13G084500,(1 of 3) KOG1973 - Chromatin remodeling protein; contains PHD Zn-finger,magenta,NA,gene
Manes.13G083600.v8.1,Manes.13G083600,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),magenta,NA,gene
Manes.13G076112.v8.1,Manes.13G076112,(1 of 1) PTHR24414:SF37 - F-BOX/KELCH-REPEAT PROTEIN SKIP6,yellow,NA,gene
Manes.13G088500.v8.1,Manes.13G088500,(1 of 2) PTHR23012//PTHR23012:SF50 - MEMBRANE ASSOCIATED RING FINGER // RING/FYVE/PHD ZINC FINGER-CONTAINING PROTEIN,red,NA,gene
Manes.13G093430.v8.1,Manes.13G093430,(1 of 1) 4.2.1.104 - Cyanase / Cyanate lyase,magenta,NA,gene
Manes.13G097101.v8.1,Manes.13G097101,(1 of 1) PTHR21327:SF11 - MONOFUNCTIONAL RIBOFLAVIN BIOSYNTHESIS PROTEIN RIBA 2; CHLOROPLASTIC,magenta,NA,gene
Manes.13G101100.v8.1,Manes.13G101100,(1 of 4) PTHR11926//PTHR11926:SF199 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // SUBFAMILY NOT NAMED,magenta,NA,gene
Manes.13G101600.v8.1,Manes.13G101600,(1 of 3) PTHR11624//PTHR11624:SF83 - DEHYDROGENASE RELATED // SUBFAMILY NOT NAMED,yellow,carot,gene
Manes.13G104200.v8.1,Manes.13G104200,(1 of 16) PF12734 - Cysteine-rich TM module stress tolerance (CYSTM),yellow,NA,gene
Manes.13G104800.v8.1,Manes.13G104800,(1 of 3) PTHR12170//PTHR12170:SF3 - MACROPHAGE ERYTHROBLAST ATTACHER-RELATED // REQUIRED FOR MEIOTIC NUCLEAR DIVISION 5 HOMOLOG B (S. CEREVISIAE),red,NA,gene
Manes.13G105400.v8.1,Manes.13G105400,(1 of 6) KOG1330 - Sugar transporter/spinster transmembrane protein,magenta,NA,gene
Manes.13G112201.v8.1,Manes.13G112201,(1 of 3) PTHR24093:SF262 - CALCIUM-TRANSPORTING ATPASE 2; PLASMA MEMBRANE-TYPE-RELATED,magenta,NA,gene
Manes.13G115400.v8.1,Manes.13G115400,(1 of 2) KOG3080 - Nucleolar protein-like/EBNA1-binding protein,yellow,NA,gene
Manes.13G115650.v8.1,Manes.13G115650,(1 of 2) PTHR13683//PTHR13683:SF342 - ASPARTYL PROTEASES // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.13G124400.v8.1,Manes.13G124400,(1 of 12) PF07939 - Protein of unknown function (DUF1685) (DUF1685),yellow,NA,gene
Manes.13G131650.v8.1,Manes.13G131650,(1 of 1) PTHR16166//PTHR16166:SF98 - VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN  VPS13 // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.13G135300.v8.1,Manes.13G135300,(1 of 4) PTHR10891//PTHR10891:SF568 - EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN // CALCIUM-BINDING PROTEIN CML41-RELATED,yellow,NA,gene
Manes.13G135800.v8.1,Manes.13G135800,(1 of 3) 2.3.1.199//6.2.1.2 - Very-long-chain 3-oxoacyl-CoA synthase / Very-long-chain beta-ketoacyl-CoA synthase // Butyrate--CoA ligase / Fatty acid thiokinase (medium chain),red,NA,gene
Manes.13G137100.v8.1,Manes.13G137100,(1 of 1) PTHR31636//PTHR31636:SF53 - FAMILY NOT NAMED // SCARECROW-LIKE PROTEIN 15,yellow,NA,gene
Manes.13G137600.v8.1,Manes.13G137600,(1 of 3) 1.1.1.86 - Ketol-acid reductoisomerase (NADP(+)) / Dihydroxyisovalerate dehydrogenase (isomerizing),red,NA,gene
Manes.13G144900.v8.1,Manes.13G144900,(1 of 1) K17560 - unconventional prefoldin RPB5 interactor 1 (URI1),yellow,NA,gene
Manes.13G146400.v8.1,Manes.13G146400,(1 of 1) K16900 - two pore calcium channel protein; plant (TPC1; CCH1),red,NA,gene
Manes.13G150700.v8.1,Manes.13G150700,(1 of 1) PTHR19297//PTHR19297:SF84 - GLYCOSYLTRANSFERASE 14 FAMILY MEMBER // CORE-2/I-BRANCHING BETA-1;6-N-ACETYLGLUCOSAMINYLTRANSFERASE FAMILY PROTEIN-RELATED,yellow,NA,gene
Manes.13G151300.v8.1,Manes.13G151300,,yellow,NA,gene
Manes.14G007600.v8.1,Manes.14G007600,,yellow,NA,gene
Manes.14G011800.v8.1,Manes.14G011800,(1 of 2) PTHR10026//PTHR10026:SF75 - CYCLIN // SUBFAMILY NOT NAMED,red,NA,gene
Manes.14G012900.v8.1,Manes.14G012900,(1 of 4) PTHR12357//PTHR12357:SF21 - YTH  YT521-B HOMOLOGY  DOMAIN-CONTAINING // SUBFAMILY NOT NAMED,red,NA,gene
Manes.14G016400.v8.1,Manes.14G016400,(1 of 2) PTHR21043//PTHR21043:SF1 - IOJAP SUPERFAMILY ORTHOLOG // PROTEIN IOJAP; CHLOROPLASTIC,red,NA,gene
Manes.14G013900.v8.1,Manes.14G013900,(1 of 3) K10277 - lysine-specific demethylase 8 [EC:1.14.11.27] (KDM8; JMJD5),red,NA,gene
Manes.14G001000.v8.1,Manes.14G001000,(1 of 3) PTHR10634//PTHR10634:SF32 - AN1-TYPE ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED,red,NA,gene
Manes.14G003600.v8.1,Manes.14G003600,(1 of 3) K02981 - small subunit ribosomal protein S2e (RP-S2e; RPS2),red,NA,gene
Manes.14G004400.v8.1,Manes.14G004400,(1 of 2) K12876 - RNA-binding protein 8A (RBM8A; Y14),red,NA,gene
Manes.14G006600.v8.1,Manes.14G006600,,red,NA,gene
Manes.14G007924.v8.1,Manes.14G007924,(1 of 2) PTHR31213:SF12 - ABSCISIC ACID RECEPTOR PYL10-RELATED,yellow,NA,gene
Manes.14G029701.v8.1,Manes.14G029701,(1 of 3) PTHR13148//PTHR13148:SF2 - PER1-RELATED // PER1-LIKE FAMILY PROTEIN,magenta,NA,gene
Manes.14G035900.v8.1,Manes.14G035900,(1 of 3) 3.6.3.20 - Glycerol-3-phosphate-transporting ATPase,yellow,NA,gene
Manes.14G047228.v8.1,Manes.14G047228,(1 of 3) K17592 - sacsin (SACS),yellow,NA,gene
Manes.14G047264.v8.1,Manes.14G047264,(1 of 152) PF02365 - No apical meristem (NAM) protein (NAM),yellow,NA,gene
Manes.14G047284.v8.1,Manes.14G047284,(1 of 3) K17592 - sacsin (SACS),yellow,NA,gene
Manes.14G055400.v8.1,Manes.14G055400,(1 of 2) PTHR21385//PTHR21385:SF1 - ZINC FINGER PROTEIN-RELATED // C2H2-LIKE ZINC FINGER PROTEIN,yellow,NA,gene
Manes.14G055800.v8.1,Manes.14G055800,(1 of 2) PTHR12506:SF20 - ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 43,red,NA,gene
Manes.14G057600.v8.1,Manes.14G057600,(1 of 8) K11294 - nucleolin (NCL; NSR1),red,NA,gene
Manes.14G060700.v8.1,Manes.14G060700,(1 of 2) K17987 - next to BRCA1 gene 1 protein (NBR1),yellow,NA,gene
Manes.14G061500.v8.1,Manes.14G061500,(1 of 3) PTHR10638//PTHR10638:SF34 - COPPER AMINE OXIDASE // SUBFAMILY NOT NAMED,red,NA,gene
Manes.14G065300.v8.1,Manes.14G065300,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),red,NA,gene
Manes.14G065400.v8.1,Manes.14G065400,(1 of 5) PTHR10688 - PWWP DOMAIN-CONTAINING PROTEIN,magenta,NA,gene
Manes.14G066600.v8.1,Manes.14G066600,(1 of 3) PF12014 - Domain of unknown function (DUF3506) (DUF3506),red,NA,gene
Manes.14G071100.v8.1,Manes.14G071100,(1 of 5) PF06522 - NADH-ubiquinone reductase complex 1 MLRQ subunit (B12D),red,NA,gene
Manes.14G071300.v8.1,Manes.14G071300,(1 of 4) PTHR26402//PTHR26402:SF526 - RESPONSE REGULATOR OF TWO-COMPONENT SYSTEM // TWO-COMPONENT RESPONSE REGULATOR ARR15-RELATED,yellow,NA,gene
Manes.14G071900.v8.1,Manes.14G071900,(1 of 4) PTHR12374//PTHR12374:SF26 - TRANSCRIPTIONAL ADAPTOR 2  ADA2 -RELATED // F25A4.19 PROTEIN,yellow,NA,gene
Manes.14G074000.v8.1,Manes.14G074000,(1 of 7) PTHR11654:SF59 - PROTEIN NRT1/ PTR FAMILY 2.10-RELATED,magenta,NA,gene
Manes.14G081000.v8.1,Manes.14G081000,(1 of 4) 5.1.3.1 - Ribulose-phosphate 3-epimerase / Xylulose phosphate 3-epimerase,yellow,NA,gene
Manes.14G089800.v8.1,Manes.14G089800,(1 of 3) PTHR11926//PTHR11926:SF253 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // UDP-GLYCOSYLTRANSFERASE 89B1,magenta,NA,gene
Manes.14G092900.v8.1,Manes.14G092900,(1 of 4) 1.1.1.44 - Phosphogluconate dehydrogenase (NADP(+)-dependent; decarboxylating) / Phosphogluconic acid dehydrogenase,red,NA,gene
Manes.14G095000.v8.1,Manes.14G095000,(1 of 1) PTHR27001//PTHR27001:SF6 - FAMILY NOT NAMED // PROLINE-RICH RECEPTOR-LIKE PROTEIN KINASE PERK10-RELATED,magenta,NA,gene
Manes.14G100500.v8.1,Manes.14G100500,(1 of 2) PTHR22814//PTHR22814:SF144 - COPPER TRANSPORT PROTEIN ATOX1-RELATED // SUBFAMILY NOT NAMED,magenta,NA,gene
Manes.14G101900.v8.1,Manes.14G101900,(1 of 2) PTHR31194:SF8 - ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR ERF119,magenta,NA,gene
Manes.14G102900.v8.1,Manes.14G102900,(1 of 1) PTHR12934:SF11 - 50S RIBOSOMAL PROTEIN L15; CHLOROPLASTIC,magenta,NA,gene
Manes.14G103200.v8.1,Manes.14G103200,(1 of 1) PTHR11614//PTHR11614:SF94 - PHOSPHOLIPASE-RELATED // ALPHA/BETA-HYDROLASE-LIKE PROTEIN,red,NA,gene
Manes.14G103500.v8.1,Manes.14G103500,,yellow,NA,gene
Manes.14G107500.v8.1,Manes.14G107500,(1 of 3) PTHR31066:SF12 - EXPRESSED PROTEIN,red,NA,gene
Manes.14G108500.v8.1,Manes.14G108500,(1 of 50) 3.1.4.46 - Glycerophosphodiester phosphodiesterase / Glycerophosphoryl diester phosphodiesterase,red,NA,gene
Manes.14G136021.v8.1,Manes.14G136021,,red,NA,gene
Manes.14G135300.v8.1,Manes.14G135300,,yellow,NA,gene
Manes.14G122600.v8.1,Manes.14G122600,(1 of 1) PTHR13288//PTHR13288:SF8 - DNA-DAMAGE REPAIR PROTEIN DRT111 // SPLICING FACTOR 45,magenta,NA,gene
Manes.14G127321.v8.1,Manes.14G127321,,magenta,NA,gene
Manes.14G129300.v8.1,Manes.14G129300,(1 of 1) PTHR11006:SF68 - PROTEIN ARGININE N-METHYLTRANSFERASE PRMT10,red,NA,gene
Manes.14G129500.v8.1,Manes.14G129500,(1 of 9) PF07800 - Protein of unknown function (DUF1644) (DUF1644),red,NA,gene
Manes.14G132300.v8.1,Manes.14G132300,(1 of 21) PF01477 - PLAT/LH2 domain (PLAT),magenta,NA,gene
Manes.14G133300.v8.1,Manes.14G133300,(1 of 4) PTHR26312//PTHR26312:SF75 - FAMILY NOT NAMED // F18B13.21 PROTEIN-RELATED,yellow,NA,gene
Manes.14G133500.v8.1,Manes.14G133500,(1 of 1) PTHR33416:SF4 - NUCLEOPORIN-RELATED PROTEIN,red,NA,gene
Manes.14G115300.v8.1,Manes.14G115300,(1 of 2) PTHR22957:SF34 - TBC1 DOMAIN FAMILY MEMBER 25,yellow,NA,gene
Manes.14G117300.v8.1,Manes.14G117300,,magenta,NA,gene
Manes.14G117700.v8.1,Manes.14G117700,(1 of 4) K15289 - solute carrier family 35; member F5 (SLC35F5),yellow,NA,gene
Manes.14G119100.v8.1,Manes.14G119100,(1 of 3) PTHR35711:SF1 - EXPRESSED PROTEIN,red,NA,gene
Manes.14G119700.v8.1,Manes.14G119700,(1 of 1) KOG2561 - Adaptor protein NUB1; contains UBA domain,yellow,NA,gene
Manes.14G120700.v8.1,Manes.14G120700,,yellow,NA,gene
Manes.14G140100.v8.1,Manes.14G140100,(1 of 3) PF02602 - Uroporphyrinogen-III synthase HemD (HEM4),magenta,NA,gene
Manes.14G142200.v8.1,Manes.14G142200,(1 of 2) PTHR31422//PTHR31422:SF1 - FAMILY NOT NAMED // EXPRESSED PROTEIN,yellow,NA,gene
Manes.14G151300.v8.1,Manes.14G151300,(1 of 43) PF05553 - Cotton fibre expressed protein (DUF761),yellow,NA,gene
Manes.14G154000.v8.1,Manes.14G154000,(1 of 1) PTHR19384//PTHR19384:SF74 - FLAVODOXIN-RELATED // SUBFAMILY NOT NAMED,red,NA,gene
Manes.14G154300.v8.1,Manes.14G154300,(1 of 1) K06085 - synovial sarcoma; X breakpoint 2 interacting protein (SSX2IP; ADIP),magenta,NA,gene
Manes.14G155400.v8.1,Manes.14G155400,(1 of 3) K14565 - nucleolar protein 58 (NOP58),red,NA,gene
Manes.14G157474.v8.1,Manes.14G157474,(1 of 1) PTHR11178//PTHR11178:SF25 - IRON-SULFUR CLUSTER SCAFFOLD PROTEIN NFU-RELATED // NIFU-LIKE PROTEIN 3; CHLOROPLASTIC,magenta,NA,gene
Manes.14G162600.v8.1,Manes.14G162600,(1 of 16) K01537 - Ca2+-transporting ATPase (E3.6.3.8),yellow,NA,gene
Manes.14G160966.v8.1,Manes.14G160966,(1 of 1) PTHR11760:SF21 - TAIL-ANCHORED PROTEIN INSERTION RECEPTOR WRB,magenta,NA,gene
Manes.14G163700.v8.1,Manes.14G163700,(1 of 6) PTHR32191//PTHR32191:SF2 - FAMILY NOT NAMED // TETRASPANIN-11-RELATED,red,NA,gene
Manes.14G166800.v8.1,Manes.14G166800,(1 of 4) PTHR33044:SF27 - BIFUNCTIONAL INHIBITOR/LIPID-TRANSFER PROTEIN/SEED STORAGE 2S ALBUMIN SUPERFAMILY PROTEIN-RELATED,red,NA,gene
Manes.14G167666.v8.1,Manes.14G167666,(1 of 4) 2.6.1.83 - LL-diaminopimelate aminotransferase / LL-diaminopimelate transaminase,magenta,NA,gene
Manes.14G167800.v8.1,Manes.14G167800,(1 of 2) PTHR11782:SF3 - APYRASE 7-RELATED,magenta,NA,gene
Manes.14G168100.v8.1,Manes.14G168100,,red,NA,gene
Manes.14G169500.v8.1,Manes.14G169500,(1 of 1) K05284 - phosphatidylinositol glycan; class M (PIGM),red,NA,gene
Manes.14G171400.v8.1,Manes.14G171400,(1 of 4) 3.5.1.4 - Amidase / Acylase,red,NA,gene
Manes.14G171700.v8.1,Manes.14G171700,(1 of 1) PTHR10388//PTHR10388:SF11 - EUKARYOTIC TRANSLATION INITIATION FACTOR SUI1 // APO PROTEIN 3; MITOCHONDRIAL,magenta,NA,gene
Manes.14G171800.v8.1,Manes.14G171800,(1 of 2) PTHR10091//PTHR10091:SF8 - ALDOSE-1-EPIMERASE // SUBFAMILY NOT NAMED,magenta,NA,gene
Manes.14G172800.v8.1,Manes.14G172800,(1 of 2) PTHR12701//PTHR12701:SF20 - BCR-ASSOCIATED PROTEIN; BAP // GENOMIC DNA; CHROMOSOME 3; P1 CLONE: MIG5,yellow,NA,gene
Manes.15G003900.v8.1,Manes.15G003900,(1 of 1) PTHR12176:SF28 - S-ADENOSYL-L-METHIONINE-DEPENDENT METHYLTRANSFERASE-LIKE PROTEIN,red,NA,gene
Manes.15G003300.v8.1,Manes.15G003300,(1 of 2) PTHR12357//PTHR12357:SF22 - YTH  YT521-B HOMOLOGY  DOMAIN-CONTAINING // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.15G004200.v8.1,Manes.15G004200,(1 of 1) PTHR19248//PTHR19248:SF20 - ATP-BINDING TRANSPORT PROTEIN-RELATED // SUBFAMILY NOT NAMED,magenta,NA,gene
Manes.15G006500.v8.1,Manes.15G006500,(1 of 3) KOG2880 - SMAD6 interacting protein AMSH; contains JAB/MPN/Mov34 domain,yellow,NA,gene
Manes.15G011100.v8.1,Manes.15G011100,(1 of 2) PTHR33059//PTHR33059:SF10 - FAMILY NOT NAMED // GB|AAF17687.1,yellow,NA,gene
Manes.15G011700.v8.1,Manes.15G011700,(1 of 4) KOG1727 - Microtubule-binding protein (translationally controlled tumor protein),red,NA,gene
Manes.15G012200.v8.1,Manes.15G012200,(1 of 2) PTHR10903//PTHR10903:SF71 - GTPASE; IMAP FAMILY MEMBER-RELATED // SUBFAMILY NOT NAMED,magenta,NA,gene
Manes.15G012300.v8.1,Manes.15G012300,(1 of 4) K08238 - xyloglucan 6-xylosyltransferase [EC:2.4.2.39] Xyl a1-6 Glc (XXT),red,NA,gene
Manes.15G023300.v8.1,Manes.15G023300,(1 of 2) PTHR22996//PTHR22996:SF4 - MAHOGUNIN // E3 UBIQUITIN-PROTEIN LIGASE LUL3-RELATED,yellow,NA,gene
Manes.15G023600.v8.1,Manes.15G023600,(1 of 2) PTHR11514//PTHR11514:SF49 - MYC // TRANSCRIPTION FACTOR MUTE,magenta,NA,gene
Manes.15G024100.v8.1,Manes.15G024100,(1 of 2) PTHR11772:SF18 - ALUMINUM INDUCED PROTEIN WITH YGL AND LRDR MOTIFS,yellow,NA,gene
Manes.15G029200.v8.1,Manes.15G029200,(1 of 3) PTHR31791:SF2 - FRIGIDA-LIKE PROTEIN 4A-RELATED,red,NA,gene
Manes.15G032000.v8.1,Manes.15G032000,(1 of 3) PTHR22904:SF289 - CARBOXYLATE CLAMP-TETRATRICOPEPTIDE REPEAT PROTEIN-RELATED,red,NA,gene
Manes.15G033900.v8.1,Manes.15G033900,(1 of 3) 2.1.1.295 - 2-methyl-6-phytyl-1;4-hydroquinone methyltransferase / MPBQ/MSBQ methyltransferase,yellow,NA,gene
Manes.15G036800.v8.1,Manes.15G036800,(1 of 2) PTHR11467//PTHR11467:SF44 - HISTONE H1/H5 // SUBFAMILY NOT NAMED,red,NA,gene
Manes.15G038950.v8.1,Manes.15G038950,(1 of 2) PTHR10209//PTHR10209:SF135 - OXIDOREDUCTASE; 2OG-FE II  OXYGENASE FAMILY PROTEIN // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.15G043400.v8.1,Manes.15G043400,(1 of 4) 1.1.3.20 - Long-chain-alcohol oxidase,yellow,NA,gene
Manes.15G043800.v8.1,Manes.15G043800,(1 of 1) PTHR13528//PTHR13528:SF6 - 39S RIBOSOMAL PROTEIN L28; MITOCHONDRIAL // 50S RIBOSOMAL PROTEIN L28; CHLOROPLASTIC,yellow,NA,gene
Manes.15G044100.v8.1,Manes.15G044100,(1 of 11) K14411 - RNA-binding protein Musashi (MSI),yellow,NA,gene
Manes.15G045500.v8.1,Manes.15G045500,(1 of 2) PTHR23354//PTHR23354:SF74 - NUCLEOLAR PROTEIN 7/ESTROGEN RECEPTOR COACTIVATOR-RELATED // SUBFAMILY NOT NAMED,red,NA,gene
Manes.15G047000.v8.1,Manes.15G047000,(1 of 2) PTHR10641:SF456 - MYB DOMAIN PROTEIN 79,yellow,NA,gene
Manes.15G048400.v8.1,Manes.15G048400,(1 of 1) PTHR22814//PTHR22814:SF112 - COPPER TRANSPORT PROTEIN ATOX1-RELATED // HEAVY METAL TRANSPORT/DETOXIFICATION-LIKE PROTEIN,magenta,NA,gene
Manes.15G048800.v8.1,Manes.15G048800,(1 of 2) 3.6.1.19 - Nucleoside-triphosphate diphosphatase / Nucleoside-triphosphate pyrophosphatase,yellow,NA,gene
Manes.15G050712.v8.1,Manes.15G050712,(1 of 1) PTHR22763//PTHR22763:SF54 - RING ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED,red,NA,gene
Manes.15G050825.v8.1,Manes.15G050825,(1 of 1) K01687 - dihydroxy-acid dehydratase (ilvD),yellow,NA,gene
Manes.15G051384.v8.1,Manes.15G051384,(1 of 7) K08511 - vesicle-associated membrane protein 72 (ATVAMP72),yellow,NA,gene
Manes.15G052800.v8.1,Manes.15G052800,(1 of 2) K03032 - 26S proteasome regulatory subunit N2 (PSMD1; RPN2),yellow,NA,gene
Manes.15G053700.v8.1,Manes.15G053700,(1 of 21) PF04576 - Zein-binding (Zein-binding),yellow,NA,gene
Manes.15G057800.v8.1,Manes.15G057800,(1 of 3) PTHR12758//PTHR12758:SF13 - APOPTOSIS INHIBITOR 5-RELATED // GBF-INTERACTING PROTEIN 1,red,NA,gene
Manes.15G059750.v8.1,Manes.15G059750,,magenta,NA,gene
Manes.15G070387.v8.1,Manes.15G070387,(1 of 1) 2.7.1.130 - Tetraacyldisaccharide 4'-kinase / Lipid-A 4'-kinase,red,NA,gene
Manes.15G071500.v8.1,Manes.15G071500,(1 of 2) PTHR10388//PTHR10388:SF16 - EUKARYOTIC TRANSLATION INITIATION FACTOR SUI1 // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.15G072700.v8.1,Manes.15G072700,(1 of 4) PTHR24012//PTHR24012:SF333 - FAMILY NOT NAMED // POLYADENYLATE-BINDING PROTEIN RBP45B-RELATED,red,NA,gene
Manes.15G080800.v8.1,Manes.15G080800,(1 of 21) PF00954//PF01453//PF07714//PF08276//PF11883 - S-locus glycoprotein domain (S_locus_glycop) // D-mannose binding lectin (B_lectin) // Protein tyrosine kinase (Pkinase_Tyr) // PAN-like domain (PAN_2) // Domain of unknown function (DUF3403) (DUF3403),magenta,NA,gene
Manes.15G082000.v8.1,Manes.15G082000,(1 of 3) PTHR11255:SF29 - DIACYLGLYCEROL KINASE 5-RELATED,red,NA,gene
Manes.15G101100.v8.1,Manes.15G101100,(1 of 4) PF02798//PF14497 - Glutathione S-transferase; N-terminal domain (GST_N) // Glutathione S-transferase; C-terminal domain (GST_C_3),yellow,NA,gene
Manes.15G103500.v8.1,Manes.15G103500,(1 of 3) PTHR12741//PTHR12741:SF21 - LYST-INTERACTING PROTEIN LIP5  DOPAMINE RESPONSIVE PROTEIN DRG-1 // CALLOSE SYNTHASE 3,yellow,NA,gene
Manes.15G106400.v8.1,Manes.15G106400,(1 of 1) PTHR24031//PTHR24031:SF264 - RNA HELICASE // SUBFAMILY NOT NAMED,red,NA,gene
Manes.15G106600.v8.1,Manes.15G106600,(1 of 2) PTHR11785//PTHR11785:SF378 - AMINO ACID TRANSPORTER // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.15G107700.v8.1,Manes.15G107700,(1 of 7) 1.14.12.20 - Pheophorbide a oxygenase / Pheide a oxygenase,magenta,NA,gene
Manes.15G108200.v8.1,Manes.15G108200,(1 of 4) PTHR10641//PTHR10641:SF455 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.15G113000.v8.1,Manes.15G113000,(1 of 599) PF13041 - PPR repeat family (PPR_2),red,NA,gene
Manes.15G116300.v8.1,Manes.15G116300,(1 of 2) PTHR22880:SF153 - TRANSCRIPTION FACTOR GTE11-RELATED,magenta,NA,gene
Manes.15G118200.v8.1,Manes.15G118200,(1 of 2) PTHR11003:SF126 - POTASSIUM INWARD RECTIFIER (KIR)-LIKE CHANNEL 3-RELATED,magenta,NA,gene
Manes.15G121100.v8.1,Manes.15G121100,(1 of 1) PF00076//PF05383 - RNA recognition motif. (a.k.a. RRM; RBD; or RNP domain) (RRM_1) // La domain (La),red,NA,gene
Manes.15G123600.v8.1,Manes.15G123600,(1 of 2) 2.6.1.13 - Ornithine aminotransferase / Ornithine--oxo-acid transaminase,magenta,NA,gene
Manes.15G124500.v8.1,Manes.15G124500,(1 of 1) K14807 - ATP-dependent RNA helicase DDX51/DBP6 [EC:3.6.4.13] (DDX51; DBP6),red,NA,gene
Manes.15G126800.v8.1,Manes.15G126800,(1 of 2) 1.3.3.5 - Bilirubin oxidase,magenta,NA,gene
Manes.15G128200.v8.1,Manes.15G128200,(1 of 5) PTHR24055//PTHR24055:SF211 - MITOGEN-ACTIVATED PROTEIN KINASE // MITOGEN-ACTIVATED PROTEIN KINASE 16-RELATED,yellow,NA,gene
Manes.15G129800.v8.1,Manes.15G129800,(1 of 8) PTHR31338:SF15 - F17F8.9-RELATED,magenta,NA,gene
Manes.15G131000.v8.1,Manes.15G131000,(1 of 3) KOG4467 - Uncharacterized conserved protein,red,NA,gene
Manes.15G135600.v8.1,Manes.15G135600,(1 of 1) PF05183//PF14259 - RNA dependent RNA polymerase (RdRP) // RNA recognition motif (a.k.a. RRM; RBD; or RNP domain) (RRM_6),yellow,NA,gene
Manes.15G137800.v8.1,Manes.15G137800,(1 of 3) PTHR31062//PTHR31062:SF44 - FAMILY NOT NAMED // XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 27-RELATED,yellow,NA,gene
Manes.15G138200.v8.1,Manes.15G138200,(1 of 9) KOG2679 - Purple (tartrate-resistant) acid phosphatase,yellow,NA,gene
Manes.15G138400.v8.1,Manes.15G138400,(1 of 12) KOG0819 - Annexin,yellow,NA,gene
Manes.15G139400.v8.1,Manes.15G139400,(1 of 11) PTHR11732:SF239 - ALDO/KETO REDUCTASE-RELATED,yellow,NA,gene
Manes.15G139900.v8.1,Manes.15G139900,(1 of 2) PTHR10110:SF86 - SODIUM/HYDROGEN EXCHANGER 7-RELATED,magenta,NA,gene
Manes.15G141100.v8.1,Manes.15G141100,(1 of 2) 3.1.21.7 - Deoxyribonuclease V / Escherichia coli endodeoxyribonuclease V,yellow,NA,gene
Manes.15G141200.v8.1,Manes.15G141200,(1 of 2) 3.1.21.7 - Deoxyribonuclease V / Escherichia coli endodeoxyribonuclease V,yellow,NA,gene
Manes.15G141800.v8.1,Manes.15G141800,(1 of 3) K11650 - SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D (SMARCD),red,NA,gene
Manes.15G144501.v8.1,Manes.15G144501,,yellow,NA,gene
Manes.15G147300.v8.1,Manes.15G147300,(1 of 14) PF04784//PF14389 - Protein of unknown function; DUF547 (DUF547) // Leucine-zipper of ternary complex factor MIP1 (Lzipper-MIP1),yellow,NA,gene
Manes.15G149500.v8.1,Manes.15G149500,(1 of 7) K07937//K07977 - ADP-ribosylation factor 1 (ARF1) // Arf/Sar family; other (ARF),yellow,NA,gene
Manes.15G151000.v8.1,Manes.15G151000,,red,NA,gene
Manes.15G151500.v8.1,Manes.15G151500,(1 of 2) PTHR31079:SF2 - F4P13.14 PROTEIN-RELATED,yellow,NA,gene
Manes.15G152600.v8.1,Manes.15G152600,,yellow,NA,gene
Manes.15G155400.v8.1,Manes.15G155400,(1 of 1) PTHR34278//PTHR34278:SF1 - FAMILY NOT NAMED // GB|AAC02775.1,yellow,NA,gene
Manes.15G158900.v8.1,Manes.15G158900,(1 of 2) PTHR23359//PTHR23359:SF86 - NUCLEOTIDE KINASE // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.15G160800.v8.1,Manes.15G160800,(1 of 1) PTHR10857//PTHR10857:SF43 - COPINE // SUBFAMILY NOT NAMED,red,NA,gene
Manes.15G161000.v8.1,Manes.15G161000,(1 of 1) PTHR17490//PTHR17490:SF7 - SUA5 // SUBFAMILY NOT NAMED,red,NA,gene
Manes.15G161100.v8.1,Manes.15G161100,(1 of 2) PTHR11945//PTHR11945:SF176 - MADS BOX PROTEIN // PROTEIN AGAMOUS-LIKE 82,red,NA,gene
Manes.15G161800.v8.1,Manes.15G161800,(1 of 1) PTHR21354:SF0 - ZINC FINGER PROTEIN 511,yellow,NA,gene
