gene_id,locusName,Description,colors,class,gene_metabolite
Manes.13G085400.v8.1,Manes.13G085400,(1 of 1) PTHR33827//PTHR33827:SF3 - FAMILY NOT NAMED // PROTEIN SAWADEE HOMEODOMAIN HOMOLOG 2,turquoise,NA,gene
Manes.13G085000.v8.1,Manes.13G085000,(1 of 1) PTHR10799//PTHR10799:SF654 - SWI/SNF-RELATED MATRIX-ASSOCIATED ACTIN-DEPENDENT REGULATOR OF CHROMATIN SUBFAMILY-RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G084500.v8.1,Manes.13G084500,(1 of 3) KOG1973 - Chromatin remodeling protein; contains PHD Zn-finger,turquoise,NA,gene
Manes.13G084000.v8.1,Manes.13G084000,(1 of 2) KOG0716 - Molecular chaperone (DnaJ superfamily),turquoise,NA,gene
Manes.13G083900.v8.1,Manes.13G083900,(1 of 1) PTHR24031:SF181 - DEAD-BOX ATP-DEPENDENT RNA HELICASE 50,turquoise,NA,gene
Manes.13G083400.v8.1,Manes.13G083400,(1 of 2) PTHR31989//PTHR31989:SF14 - FAMILY NOT NAMED // NAC DOMAIN CONTAINING PROTEIN 103,turquoise,NA,gene
Manes.13G083000.v8.1,Manes.13G083000,(1 of 1) PTHR23076//PTHR23076:SF49 - METALLOPROTEASE M41 FTSH // AAA-TYPE ATPASE FAMILY PROTEIN,turquoise,NA,gene
Manes.13G082400.v8.1,Manes.13G082400,(1 of 4) PTHR31707//PTHR31707:SF24 - FAMILY NOT NAMED // PECTINESTERASE/PECTINESTERASE INHIBITOR 51-RELATED,turquoise,carb,gene
Manes.13G071800.v8.1,Manes.13G071800,(1 of 2) PTHR22849//PTHR22849:SF20 - WDSAM1 PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G071300.v8.1,Manes.13G071300,(1 of 28) PF00069//PF00954//PF01453 - Protein kinase domain (Pkinase) // S-locus glycoprotein domain (S_locus_glycop) // D-mannose binding lectin (B_lectin),turquoise,NA,gene
Manes.13G087578.v8.1,Manes.13G087578,(1 of 2) K08331 - autophagy-related protein 13 (ATG13),turquoise,NA,gene
Manes.13G086300.v8.1,Manes.13G086300,(1 of 3) K14777 - ATP-dependent RNA helicase DDX47/RRP3 [EC:3.6.4.13] (DDX47; RRP3),turquoise,NA,gene
Manes.13G081000.v8.1,Manes.13G081000,(1 of 2) K03035 - 26S proteasome regulatory subunit N5 (PSMD12; RPN5),black,NA,gene
Manes.13G082000.v8.1,Manes.13G082000,(1 of 14) PF08711 - TFIIS helical bundle-like domain (Med26),turquoise,NA,gene
Manes.13G082668.v8.1,Manes.13G082668,,turquoise,NA,gene
Manes.13G077500.v8.1,Manes.13G077500,(1 of 3) PTHR11064//PTHR11064:SF45 - CCAAT-BINDING TRANSCRIPTION FACTOR-RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G077600.v8.1,Manes.13G077600,,turquoise,NA,gene
Manes.13G076034.v8.1,Manes.13G076034,(1 of 2) 2.7.1.71 - Shikimate kinase,turquoise,NA,gene
Manes.13G076112.v8.1,Manes.13G076112,(1 of 1) PTHR24414:SF37 - F-BOX/KELCH-REPEAT PROTEIN SKIP6,turquoise,NA,gene
Manes.13G076268.v8.1,Manes.13G076268,(1 of 2) PTHR31221:SF17 - WRKY TRANSCRIPTION FACTOR 13-RELATED,turquoise,NA,gene
Manes.13G076346.v8.1,Manes.13G076346,(1 of 2) PF07719//PF14559 - Tetratricopeptide repeat (TPR_2) // Tetratricopeptide repeat (TPR_19),turquoise,NA,gene
Manes.13G080120.v8.1,Manes.13G080120,(1 of 2) PTHR11702//PTHR11702:SF26 - DEVELOPMENTALLY REGULATED GTP-BINDING PROTEIN-RELATED // DEVELOPMENTALLY-REGULATED GTP-BINDING PROTEIN 2,black,NA,gene
Manes.13G089918.v8.1,Manes.13G089918,,turquoise,NA,gene
Manes.13G089700.v8.1,Manes.13G089700,(1 of 2) PTHR22952//PTHR22952:SF188 - CAMP-RESPONSE ELEMENT BINDING PROTEIN-RELATED // SUBFAMILY NOT NAMED,black,NA,gene
Manes.13G088500.v8.1,Manes.13G088500,(1 of 2) PTHR23012//PTHR23012:SF50 - MEMBRANE ASSOCIATED RING FINGER // RING/FYVE/PHD ZINC FINGER-CONTAINING PROTEIN,turquoise,NA,gene
Manes.13G088269.v8.1,Manes.13G088269,,turquoise,NA,gene
Manes.13G090600.v8.1,Manes.13G090600,(1 of 2) PTHR23315//PTHR23315:SF66 - BETA CATENIN-RELATED ARMADILLO REPEAT-CONTAINING // CELLULOSE SYNTHASE-INTERACTIVE PROTEIN 1,turquoise,NA,gene
Manes.13G090100.v8.1,Manes.13G090100,(1 of 2) K12875 - apoptotic chromatin condensation inducer in the nucleus (ACIN1; ACINUS),turquoise,NA,gene
Manes.13G092000.v8.1,Manes.13G092000,(1 of 3) PTHR31718//PTHR31718:SF0 - FAMILY NOT NAMED // EXPRESSED PROTEIN-RELATED,black,NA,gene
Manes.13G093500.v8.1,Manes.13G093500,(1 of 46) PF05678 - VQ motif (VQ),turquoise,NA,gene
Manes.13G075400.v8.1,Manes.13G075400,(1 of 2) PTHR22904//PTHR22904:SF379 - TPR REPEAT CONTAINING PROTEIN // RING ZINC FINGER-CONTAINING PROTEIN,turquoise,NA,gene
Manes.13G075500.v8.1,Manes.13G075500,(1 of 4) K07893 - Ras-related protein Rab-6A (RAB6A),turquoise,NA,gene
Manes.13G094300.v8.1,Manes.13G094300,(1 of 47) 2.7.10.1//2.7.11.1 - Receptor protein-tyrosine kinase / Receptor protein tyrosine kinase // Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,turquoise,NA,gene
Manes.13G094500.v8.1,Manes.13G094500,(1 of 4) PTHR10992//PTHR10992:SF792 - ALPHA/BETA HYDROLASE FOLD-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G093620.v8.1,Manes.13G093620,(1 of 1) PTHR18901//PTHR18901:SF30 - 2-DEOXYGLUCOSE-6-PHOSPHATE PHOSPHATASE 2 // SUBFAMILY NOT NAMED,black,NA,gene
Manes.13G095500.v8.1,Manes.13G095500,,turquoise,NA,gene
Manes.13G095700.v8.1,Manes.13G095700,(1 of 1) PTHR21337//PTHR21337:SF6 - PHOSPHO-2-DEHYDRO-3-DEOXYHEPTONATE ALDOLASE 1; 2 // CLASS-II DAHP SYNTHETASE FAMILY PROTEIN-RELATED,turquoise,NA,gene
Manes.13G095900.v8.1,Manes.13G095900,(1 of 24) K07904 - Ras-related protein Rab-11A (RAB11A),turquoise,NA,gene
Manes.13G096400.v8.1,Manes.13G096400,(1 of 1) PTHR12736//PTHR12736:SF14 - LANC-LIKE PROTEIN // LANC-LIKE PROTEIN GCL1,turquoise,NA,gene
Manes.13G096600.v8.1,Manes.13G096600,(1 of 1) PTHR21355//PTHR21355:SF0//PTHR21355:SF2 - UNCHARACTERIZED // LMBR1 DOMAIN-CONTAINING PROTEIN 2 // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G096900.v8.1,Manes.13G096900,(1 of 4) PTHR24326:SF196 - HOMEOBOX-LEUCINE ZIPPER PROTEIN ATHB-16-RELATED,turquoise,NA,gene
Manes.13G097300.v8.1,Manes.13G097300,,turquoise,NA,gene
Manes.13G097800.v8.1,Manes.13G097800,(1 of 7) K10664 - E3 ubiquitin-protein ligase ATL6/9/15/31/42/55 [EC:6.3.2.19] (ATL6S),turquoise,NA,gene
Manes.13G098200.v8.1,Manes.13G098200,(1 of 3) PTHR31969:SF4 - GEM-LIKE PROTEIN 1-RELATED,turquoise,NA,gene
Manes.13G098300.v8.1,Manes.13G098300,(1 of 4) PTHR31948:SF20 - ZINC-FINGER HOMEODOMAIN PROTEIN 1,turquoise,NA,gene
Manes.13G098500.v8.1,Manes.13G098500,(1 of 2) PTHR13697//PTHR13697:SF21 - PHOSPHOFRUCTOKINASE // SUBFAMILY NOT NAMED,turquoise,carb,gene
Manes.13G098700.v8.1,Manes.13G098700,(1 of 1) K05310 - ethanolaminephosphotransferase (GPI7),turquoise,NA,gene
Manes.13G100200.v8.1,Manes.13G100200,(1 of 2) PTHR31631:SF0 - KINASE INTERACTING (KIP1-LIKE) FAMILY PROTEIN,turquoise,NA,gene
Manes.13G101200.v8.1,Manes.13G101200,(1 of 4) PTHR11926//PTHR11926:SF199 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G101700.v8.1,Manes.13G101700,(1 of 2) PTHR11062//PTHR11062:SF63 - EXOSTOSIN  HEPARAN SULFATE GLYCOSYLTRANSFERASE -RELATED // EXOSTOSIN FAMILY PROTEIN,turquoise,NA,gene
Manes.13G101900.v8.1,Manes.13G101900,(1 of 4) 1.2.1.27 - Methylmalonate-semialdehyde dehydrogenase (CoA acylating) / MSDH,turquoise,NA,gene
Manes.13G102500.v8.1,Manes.13G102500,(1 of 10) PTHR11695//PTHR11695:SF497 - ALCOHOL DEHYDROGENASE RELATED // CINNAMYL ALCOHOL DEHYDROGENASE 6-RELATED,turquoise,NA,gene
Manes.13G102900.v8.1,Manes.13G102900,(1 of 2) PTHR10388:SF20 - APO PROTEIN 4; MITOCHONDRIAL,turquoise,NA,gene
Manes.13G103666.v8.1,Manes.13G103666,(1 of 1) PTHR11945//PTHR11945:SF144//PTHR11945:SF184 - MADS BOX PROTEIN // AGAMOUS-LIKE MADS-BOX PROTEIN AGL17-RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G107400.v8.1,Manes.13G107400,(1 of 2) PTHR24326:SF252 - HOMEOBOX-LEUCINE ZIPPER PROTEIN HAT9,turquoise,NA,gene
Manes.13G108000.v8.1,Manes.13G108000,(1 of 1) PTHR11751//PTHR11751:SF397 - SUBGROUP I AMINOTRANSFERASE RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G108400.v8.1,Manes.13G108400,(1 of 38) PF01535//PF12854//PF13041 - PPR repeat (PPR) // PPR repeat (PPR_1) // PPR repeat family (PPR_2),turquoise,NA,gene
Manes.13G108500.v8.1,Manes.13G108500,(1 of 1) K14810 - ATP-dependent RNA helicase DDX56/DBP9 [EC:3.6.4.13] (DDX56; DBP9),turquoise,NA,gene
Manes.13G109400.v8.1,Manes.13G109400,(1 of 2) PTHR22952//PTHR22952:SF186 - CAMP-RESPONSE ELEMENT BINDING PROTEIN-RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G110100.v8.1,Manes.13G110100,,turquoise,NA,gene
Manes.13G110300.v8.1,Manes.13G110300,(1 of 2) PTHR31311//PTHR31311:SF3 - FAMILY NOT NAMED // GLYCOSYLTRANSFERASE 6-RELATED,black,NA,gene
Manes.13G111100.v8.1,Manes.13G111100,(1 of 4) PTHR21717:SF27 - TELOMERE REPEAT-BINDING FACTOR 2-RELATED,turquoise,NA,gene
Manes.13G111900.v8.1,Manes.13G111900,(1 of 3) K00860 - adenylylsulfate kinase (cysC),turquoise,NA,gene
Manes.13G112000.v8.1,Manes.13G112000,(1 of 25) PF00651//PF03000 - BTB/POZ domain (BTB) // NPH3 family (NPH3),turquoise,NA,gene
Manes.13G112400.v8.1,Manes.13G112400,(1 of 3) K18811 - cyclin D5; plant (CYCD5),turquoise,NA,gene
Manes.13G112800.v8.1,Manes.13G112800,(1 of 2) PTHR23091//PTHR23091:SF222 - N-TERMINAL ACETYLTRANSFERASE // SUBFAMILY NOT NAMED,black,NA,gene
Manes.13G112900.v8.1,Manes.13G112900,(1 of 1) PTHR24054//PTHR24054:SF33 - CASEIN KINASE II SUBUNIT ALPHA // CASEIN KINASE II SUBUNIT ALPHA; CHLOROPLASTIC,turquoise,NA,gene
Manes.13G113600.v8.1,Manes.13G113600,(1 of 2) PTHR24054//PTHR24054:SF31 - CASEIN KINASE II SUBUNIT ALPHA // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G115500.v8.1,Manes.13G115500,(1 of 2) PTHR23315//PTHR23315:SF117 - BETA CATENIN-RELATED ARMADILLO REPEAT-CONTAINING // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G115800.v8.1,Manes.13G115800,(1 of 13) PF07899 - Frigida-like protein (Frigida),turquoise,NA,gene
Manes.13G117600.v8.1,Manes.13G117600,,turquoise,NA,gene
Manes.13G117700.v8.1,Manes.13G117700,(1 of 31) PF07714//PF11721 - Protein tyrosine kinase (Pkinase_Tyr) // Di-glucose binding within endoplasmic reticulum (Malectin),turquoise,NA,gene
Manes.13G118200.v8.1,Manes.13G118200,(1 of 2) PTHR24093//PTHR24093:SF272 - FAMILY NOT NAMED // CADMIUM/ZINC-TRANSPORTING ATPASE HMA1; CHLOROPLASTIC-RELATED,turquoise,NA,gene
Manes.13G118500.v8.1,Manes.13G118500,(1 of 26) PF00069//PF00560//PF08263 - Protein kinase domain (Pkinase) // Leucine Rich Repeat (LRR_1) // Leucine rich repeat N-terminal domain (LRRNT_2),turquoise,NA,gene
Manes.13G119300.v8.1,Manes.13G119300,(1 of 2) PTHR10743//PTHR10743:SF1 - PROTEIN RER1 // PROTEIN RER1C,turquoise,NA,gene
Manes.13G119400.v8.1,Manes.13G119400,(1 of 2) PTHR10629//PTHR10629:SF36 - CYTOSINE-SPECIFIC METHYLTRANSFERASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G119500.v8.1,Manes.13G119500,(1 of 2) PTHR12411//PTHR12411:SF349 - CYSTEINE PROTEASE FAMILY C1-RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G119700.v8.1,Manes.13G119700,(1 of 3) PTHR31282:SF33 - WRKY TRANSCRIPTION FACTOR 15-RELATED,turquoise,NA,gene
Manes.13G120200.v8.1,Manes.13G120200,(1 of 2) K10577 - ubiquitin-conjugating enzyme E2 I (UBE2I; UBC9),turquoise,NA,gene
Manes.13G120800.v8.1,Manes.13G120800,(1 of 1) K13717 - OTU domain-containing protein 3 [EC:3.4.19.12] (OTUD3),turquoise,NA,gene
Manes.13G121000.v8.1,Manes.13G121000,(1 of 2) PTHR31580:SF3 - FILAMENT-LIKE PLANT PROTEIN 7,black,NA,gene
Manes.13G121300.v8.1,Manes.13G121300,(1 of 2) PTHR31896:SF12 - ANTHRANILATE N-HYDROXYCINNAMOYL/BENZOYLTRANSFERASE-LIKE PROTEIN-RELATED,turquoise,NA,gene
Manes.13G121801.v8.1,Manes.13G121801,,turquoise,NA,gene
Manes.13G122500.v8.1,Manes.13G122500,(1 of 1) PTHR22884//PTHR22884:SF237//PTHR22884:SF326 - SET DOMAIN PROTEINS // HISTONE-LYSINE N-METHYLTRANSFERASE E(Z) // HISTONE-LYSINE N-METHYLTRANSFERASE ASHH3,turquoise,NA,gene
Manes.13G122601.v8.1,Manes.13G122601,(1 of 4) PTHR10509//PTHR10509:SF23 - O-METHYLTRANSFERASE-RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G122800.v8.1,Manes.13G122800,(1 of 1) PTHR22937//PTHR22937:SF55 - RING FINGER CONTAINING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G124400.v8.1,Manes.13G124400,(1 of 12) PF07939 - Protein of unknown function (DUF1685) (DUF1685),purple,NA,gene
Manes.13G124900.v8.1,Manes.13G124900,(1 of 7) KOG0028 - Ca2+-binding protein (centrin/caltractin); EF-Hand superfamily protein,turquoise,NA,gene
Manes.13G125000.v8.1,Manes.13G125000,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),turquoise,NA,gene
Manes.13G125300.v8.1,Manes.13G125300,(1 of 91) K00430 - peroxidase (E1.11.1.7),turquoise,NA,gene
Manes.13G126200.v8.1,Manes.13G126200,(1 of 2) PTHR19878:SF4 - TRANSDUCIN/WD40 DOMAIN-CONTAINING PROTEIN,turquoise,NA,gene
Manes.13G128600.v8.1,Manes.13G128600,(1 of 3) PTHR23155//PTHR23155:SF543 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G129900.v8.1,Manes.13G129900,(1 of 5) PTHR10992:SF56 - METHYLESTERASE 4-RELATED,turquoise,NA,gene
Manes.13G130400.v8.1,Manes.13G130400,(1 of 1) PTHR22835//PTHR22835:SF147 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G130500.v8.1,Manes.13G130500,(1 of 1) PTHR31169:SF7 - ZINC-FINGER DOMAIN OF MONOAMINE-OXIDASE A REPRESSOR R1,turquoise,NA,gene
Manes.13G130700.v8.1,Manes.13G130700,(1 of 1) PTHR11757//PTHR11757:SF6 - PROTEASE FAMILY S9A OLIGOPEPTIDASE // PROLYL OLIGOPEPTIDASE FAMILY PROTEIN,turquoise,NA,gene
Manes.13G130900.v8.1,Manes.13G130900,(1 of 101) PF02362 - B3 DNA binding domain (B3),turquoise,NA,gene
Manes.13G133300.v8.1,Manes.13G133300,(1 of 14) PF04784//PF14389 - Protein of unknown function; DUF547 (DUF547) // Leucine-zipper of ternary complex factor MIP1 (Lzipper-MIP1),black,NA,gene
Manes.13G134300.v8.1,Manes.13G134300,(1 of 1) PTHR22884:SF299 - HISTONE-LYSINE N-METHYLTRANSFERASE SUVR5,black,NA,gene
Manes.13G134500.v8.1,Manes.13G134500,(1 of 2) PTHR11850//PTHR11850:SF103 - HOMEOBOX PROTEIN TRANSCRIPTION FACTORS // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G134900.v8.1,Manes.13G134900,(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,turquoise,NA,gene
Manes.13G135300.v8.1,Manes.13G135300,(1 of 4) PTHR10891//PTHR10891:SF568 - EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN // CALCIUM-BINDING PROTEIN CML41-RELATED,purple,NA,gene
Manes.13G135400.v8.1,Manes.13G135400,(1 of 2) PTHR16201//PTHR16201:SF43 - FAMILY NOT NAMED // PQ-LOOP REPEAT FAMILY PROTEIN / TRANSMEMBRANE FAMILY PROTEIN,turquoise,NA,gene
Manes.13G136000.v8.1,Manes.13G136000,(1 of 599) PF13041 - PPR repeat family (PPR_2),turquoise,NA,gene
Manes.13G136100.v8.1,Manes.13G136100,(1 of 9) PF05055 - Protein of unknown function (DUF677) (DUF677),turquoise,NA,gene
Manes.13G136300.v8.1,Manes.13G136300,(1 of 2) K10579 - ubiquitin-conjugating enzyme E2 M (UBE2M; UBC12),turquoise,NA,gene
Manes.13G137000.v8.1,Manes.13G137000,(1 of 2) PTHR12300//PTHR12300:SF60 - HVA22-LIKE PROTEINS // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G137100.v8.1,Manes.13G137100,(1 of 1) PTHR31636//PTHR31636:SF53 - FAMILY NOT NAMED // SCARECROW-LIKE PROTEIN 15,purple,NA,gene
Manes.13G137500.v8.1,Manes.13G137500,(1 of 1) PTHR23139//PTHR23139:SF61 - RNA-BINDING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G138000.v8.1,Manes.13G138000,,turquoise,NA,gene
Manes.13G138200.v8.1,Manes.13G138200,(1 of 2) PTHR32227//PTHR32227:SF91 - FAMILY NOT NAMED // GLUCAN ENDO-1;3-BETA-GLUCOSIDASE-LIKE PROTEIN 1,turquoise,NA,gene
Manes.13G138400.v8.1,Manes.13G138400,,turquoise,NA,gene
Manes.13G138600.v8.1,Manes.13G138600,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),turquoise,NA,gene
Manes.13G138700.v8.1,Manes.13G138700,(1 of 3) PTHR22880:SF172 - TRANSCRIPTION FACTOR GTE3; CHLOROPLASTIC-RELATED,turquoise,NA,gene
Manes.13G139600.v8.1,Manes.13G139600,(1 of 446) PF01535 - PPR repeat (PPR),turquoise,NA,gene
Manes.13G139900.v8.1,Manes.13G139900,(1 of 2) PTHR24072:SF167 - RAC-LIKE GTP-BINDING PROTEIN ARAC2,turquoise,NA,gene
Manes.13G140900.v8.1,Manes.13G140900,(1 of 9) PTHR11746//PTHR11746:SF99 - O-METHYLTRANSFERASE // SUBFAMILY NOT NAMED,black,NA,gene
Manes.13G141200.v8.1,Manes.13G141200,(1 of 1) PTHR32077//PTHR32077:SF6 - FAMILY NOT NAMED // FASCICLIN-LIKE ARABINOGALACTAN PROTEIN 13-RELATED,turquoise,NA,gene
Manes.13G141800.v8.1,Manes.13G141800,(1 of 1) PF00046//PF02791//PF05066//PF15613//PF15614 - Homeobox domain (Homeobox) // DDT domain (DDT) // HB1; ASXL; restriction endonuclease HTH domain (HARE-HTH) // WSTF; HB1; Itc1p; MBD9 motif 2 (WHIM2) // WSTF; HB1; Itc1p; MBD9 motif 3 (WHIM3),turquoise,NA,gene
Manes.13G142000.v8.1,Manes.13G142000,(1 of 1) PTHR24078:SF188 - DNAJ HEAT SHOCK PROTEIN,black,NA,gene
Manes.13G144600.v8.1,Manes.13G144600,(1 of 1) PTHR24089//PTHR24089:SF340 - FAMILY NOT NAMED // ADP;ATP CARRIER PROTEIN 3; MITOCHONDRIAL,turquoise,NA,gene
Manes.13G144800.v8.1,Manes.13G144800,(1 of 1) PTHR22763:SF71 - PROTEIN Y105C5B.11; ISOFORM B,turquoise,NA,gene
Manes.13G144900.v8.1,Manes.13G144900,(1 of 1) K17560 - unconventional prefoldin RPB5 interactor 1 (URI1),turquoise,NA,gene
Manes.13G144908.v8.1,Manes.13G144908,(1 of 1) PTHR10799:SF65 - CHROMATIN MODIFICATION-RELATED PROTEIN EAF1,turquoise,NA,gene
Manes.13G146400.v8.1,Manes.13G146400,(1 of 1) K16900 - two pore calcium channel protein; plant (TPC1; CCH1),turquoise,NA,gene
Manes.13G147800.v8.1,Manes.13G147800,(1 of 2) PTHR12736//PTHR12736:SF13 - LANC-LIKE PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.13G149900.v8.1,Manes.13G149900,(1 of 1) PTHR10949//PTHR10949:SF0 - LIPOYL SYNTHASE // LIPOYL SYNTHASE; MITOCHONDRIAL,black,NA,gene
Manes.13G150100.v8.1,Manes.13G150100,(1 of 1) PTHR10687:SF17 - SECRETORY CARRIER-ASSOCIATED MEMBRANE PROTEIN 2,turquoise,NA,gene
Manes.13G150600.v8.1,Manes.13G150600,(1 of 3) PTHR34053//PTHR34053:SF1 - FAMILY NOT NAMED // PROTEIN ULTRAPETALA 1-RELATED,turquoise,NA,gene
Manes.13G151300.v8.1,Manes.13G151300,,turquoise,NA,gene
Manes.13G151400.v8.1,Manes.13G151400,(1 of 6) K17871 - NADH:ubiquinone reductase (non-electrogenic) (ndh1),turquoise,NA,gene
Manes.13G153000.v8.1,Manes.13G153000,,turquoise,NA,gene
Manes.13G153100.v8.1,Manes.13G153100,(1 of 2) PTHR24349:SF166 - CALCIUM-DEPENDENT PROTEIN KINASE 11-RELATED,black,NA,gene
Manes.13G154300.v8.1,Manes.13G154300,(1 of 1) K05302 - SET domain-containing protein 6 (SETD6),turquoise,NA,gene
Manes.13G155232.v8.1,Manes.13G155232,(1 of 2) PTHR10629//PTHR10629:SF36 - CYTOSINE-SPECIFIC METHYLTRANSFERASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.14G000700.v8.1,Manes.14G000700,(1 of 3) K04498 - E1A/CREB-binding protein (EP300; CREBBP; KAT3),turquoise,NA,gene
Manes.14G000200.v8.1,Manes.14G000200,(1 of 3) PTHR12357//PTHR12357:SF29 - YTH  YT521-B HOMOLOGY  DOMAIN-CONTAINING // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.14G007400.v8.1,Manes.14G007400,(1 of 1) PF01464 - Transglycosylase SLT domain (SLT),turquoise,NA,gene
Manes.14G007500.v8.1,Manes.14G007500,(1 of 2) PTHR10836//PTHR10836:SF46 - GLYCERALDEHYDE 3-PHOSPHATE DEHYDROGENASE // SUBFAMILY NOT NAMED,black,carb,gene
Manes.14G008200.v8.1,Manes.14G008200,(1 of 2) K02145 - V-type H+-transporting ATPase subunit A (ATPeV1A; ATP6A),turquoise,NA,gene
Manes.14G008600.v8.1,Manes.14G008600,(1 of 11) K14684 - solute carrier family 25 (mitochondrial phosphate transporter); member 23/24/25/41 (SLC25A23S),turquoise,NA,gene
Manes.14G009200.v8.1,Manes.14G009200,(1 of 2) 1.3.1.34 - 2;4-dienoyl-CoA reductase (NADPH) / 4-enoyl-CoA reductase (NADPH),turquoise,NA,gene
Manes.14G009300.v8.1,Manes.14G009300,(1 of 1) K14778 - ATP-dependent RNA helicase DDX49/DBP8 [EC:3.6.4.13] (DDX49; DBP8),turquoise,NA,gene
Manes.14G010100.v8.1,Manes.14G010100,(1 of 3) PTHR23257//PTHR23257:SF438 - SERINE-THREONINE PROTEIN KINASE // F3O9.7 PROTEIN-RELATED,turquoise,NA,gene
Manes.14G010300.v8.1,Manes.14G010300,(1 of 2) 2.8.1.2 - 3-mercaptopyruvate sulfurtransferase,turquoise,NA,gene
Manes.14G011100.v8.1,Manes.14G011100,(1 of 2) PTHR33177:SF6 - F3O9.30,turquoise,NA,gene
Manes.14G012206.v8.1,Manes.14G012206,(1 of 4) PTHR10209//PTHR10209:SF113 - OXIDOREDUCTASE; 2OG-FE II  OXYGENASE FAMILY PROTEIN // GENOMIC DNA; CHROMOSOME 3; P1 CLONE:MJM20,turquoise,NA,gene
Manes.14G016900.v8.1,Manes.14G016900,(1 of 2) K03234 - elongation factor 2 (EEF2),turquoise,NA,gene
Manes.14G016800.v8.1,Manes.14G016800,(1 of 13) K19042 - E3 ubiquitin-protein ligase BOI and related proteins [EC:6.3.2.19] (BOI),turquoise,NA,gene
Manes.14G016300.v8.1,Manes.14G016300,,turquoise,NA,gene
Manes.14G016200.v8.1,Manes.14G016200,(1 of 1) K14325 - RNA-binding protein with serine-rich domain 1 (RNPS1),turquoise,NA,gene
Manes.14G015900.v8.1,Manes.14G015900,(1 of 3) K12617 - DNA topoisomerase 2-associated protein PAT1 (PATL1; PAT1),turquoise,NA,gene
Manes.14G015500.v8.1,Manes.14G015500,(1 of 4) K07018 - uncharacterized protein (K07018),turquoise,NA,gene
Manes.14G015400.v8.1,Manes.14G015400,(1 of 4) PTHR33432//PTHR33432:SF3 - FAMILY NOT NAMED // EMSY N TERMINUS AND PLANT TUDOR-LIKE DOMAIN-CONTAINING PROTEIN,turquoise,NA,gene
Manes.14G015300.v8.1,Manes.14G015300,(1 of 1) PTHR32057:SF14 - UPF0061 PROTEIN FMP40,turquoise,NA,gene
Manes.14G014500.v8.1,Manes.14G014500,(1 of 1) PTHR10871:SF4 - DNA TOPOISOMERASE 6 SUBUNIT B,turquoise,NA,gene
Manes.14G013300.v8.1,Manes.14G013300,(1 of 1) KOG1318 - Helix loop helix transcription factor EB,black,NA,gene
Manes.14G001000.v8.1,Manes.14G001000,(1 of 3) PTHR10634//PTHR10634:SF32 - AN1-TYPE ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.14G001936.v8.1,Manes.14G001936,,turquoise,NA,gene
Manes.14G002500.v8.1,Manes.14G002500,(1 of 2) PTHR10283//PTHR10283:SF76 - SOLUTE CARRIER FAMILY 13 MEMBER // DICARBOXYLATE TRANSPORTER 1; CHLOROPLASTIC,turquoise,NA,gene
Manes.14G002600.v8.1,Manes.14G002600,(1 of 16) PTHR11206//PTHR11206:SF128 - MULTIDRUG RESISTANCE PROTEIN // MATE EFFLUX FAMILY PROTEIN 1,black,NA,gene
