"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","locusName","Pathways","Pathways_Desc","GODescription","class","Description","GO","KOG","KO","Pfam","Panther","Best-hit-arabi-defline"
"4324","Manes.03G130950.v8.1",1.94240231827901,0.417610861460946,0.144170194722412,2.89665185141091,0.00377168059221724,0.0178204057583252,"Manes.03G130950","","","",NA,"(1 of 1) PTHR10641//PTHR10641:SF628 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED","","","K09422","PF00249","PTHR10641 PTHR10641:SF628","myb domain protein 120"
"4325","Manes.18G084535.v8.1",233.208308541085,0.0530987078397508,0.0183363268671482,2.89582031474818,0.00378168866980474,0.0178635605836094,"Manes.18G084535","","","intracellular anatomical structure; intracellular protein transport",NA,"(1 of 2) PTHR13856:SF95 - F24J8.3 PROTEIN","GO:0005622 GO:0006886","KOG1087","","PF00790 PF03127","PTHR13856 PTHR13856:SF95","Target of Myb protein 1"
"4326","Manes.09G182000.v8.1",17.069160356323,-0.19707691735153,0.0680599470615118,-2.89563724128987,0.00378389531546916,0.0178659928731374,"Manes.09G182000","","","",NA,"(1 of 2) PTHR10641:SF618 - MYB DOMAIN PROTEIN 55","","KOG0048","","PF00249","PTHR10641 PTHR10641:SF618","myb domain protein 61"
"4327","Manes.10G145400.v8.1",205.858019478989,0.0914858803423649,0.0315944376919405,2.8956324918453,0.00378395257768309,0.0178659928731374,"Manes.10G145400","","","",NA,"","","","","","PTHR37222 PTHR37222:SF1",""
"4328","Manes.11G023300.v8.1",949.183448071951,-0.0776664406135581,0.0268238919864443,-2.89542027133153,0.00378651204214329,0.0178739466314666,"Manes.11G023300","","","catalytic activity; protein serine/threonine phosphatase activity; protein dephosphorylation",NA,"(1 of 6) PTHR13832//PTHR13832:SF335 - PROTEIN PHOSPHATASE 2C // PROTEIN PHOSPHATASE 2C 16-RELATED","GO:0003824 GO:0004722 GO:0006470","KOG0698","K14497","PF00481","PTHR13832 PTHR13832:SF335","homology to ABI1"
"4329","Manes.07G105600.v8.1",77.4734948186046,0.057176725386012,0.0197480693014368,2.89530710639405,0.00378787749970718,0.0178762617969549,"Manes.07G105600","PWY4FS-7; PWY-5269","phosphatidylglycerol biosynthesis I (plastidic); cardiolipin biosynthesis II","CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity; phospholipid biosynthetic process; membrane; phosphotransferase activity, for other substituted phosphate groups",NA,"(1 of 2) 2.7.8.5 - CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase / Phosphatidylglycerophosphate synthase","GO:0008444 GO:0008654 GO:0016020 GO:0016021 GO:0016780","","K00995","PF01066","PTHR14269 PTHR14269:SF20","phosphatidylglycerolphosphate synthase 1"
"4330","Manes.14G127600.v8.1",426.090342848066,0.0512600332577285,0.0177050785095547,2.89521637704491,0.00378897257077462,0.0178773001434008,"Manes.14G127600","","","nucleic acid binding",NA,"(1 of 1) KOG0107//KOG4207 - Alternative splicing factor SRp20/9G8 (RRM superfamily) // Predicted splicing factor, SR protein superfamily","GO:0003676","KOG0107 KOG4207","","PF00076","PTHR24012 PTHR24012:SF416","RNA-binding (RRM/RBD/RNP motifs) family protein"
"4331","Manes.12G083100.v8.1",7.093148944987,-0.263505572312393,0.0910241852784973,-2.89489624659833,0.00379283873056771,0.0178914096664739,"Manes.12G083100","","","",NA,"(1 of 5) PTHR10641:SF643 - MYB TRANSCRIPTION FACTOR-RELATED","","KOG0048","K09422","PF00249","PTHR10641 PTHR10641:SF643",""
"4332","Manes.01G087600.v8.1",48.6781928829373,0.0750366312940802,0.0259223110527541,2.89467367093059,0.00379552885058139,0.0178999663936699,"Manes.01G087600","","","",NA,"","","","","","PTHR38221 PTHR38221:SF1",""
"4333","Manes.11G026800.v8.1",179.773274311331,-0.0930117973576549,0.0321329461668129,-2.89459288528352,0.00379650568028891,0.0179004410450733,"Manes.11G026800","","","",NA,"","","","","","PTHR35991",""
"4334","Manes.16G121300.v8.1",285.738758178256,-0.098819743001973,0.0341447042960618,-2.89414552093135,0.00380191917867169,0.0179218294462997,"Manes.16G121300","","","",NA,"(1 of 1) PTHR10783//PTHR10783:SF47 - XENOTROPIC AND POLYTROPIC RETROVIRUS RECEPTOR 1-RELATED // SUBFAMILY NOT NAMED","","KOG1161","","PF03105","PTHR10783 PTHR10783:SF47",""
"4335","Manes.03G023400.v8.1",36.9122805340802,-0.11324140884662,0.0391441550661299,-2.89293276749264,0.00381662985236979,0.0179858708341601,"Manes.03G023400","","","GTPase activity; GTP binding; intracellular anatomical structure; intracellular protein transport; nucleocytoplasmic transport; signal transduction; small GTPase-mediated signal transduction; protein transport; membrane",NA,"(1 of 2) PTHR24072:SF127 - RAC-LIKE GTP-BINDING PROTEIN ARAC7","GO:0003924 GO:0005525 GO:0005622 GO:0006886 GO:0006913 GO:0007165 GO:0007264 GO:0015031 GO:0016020","KOG0393","K04392","PF08477","PTHR24072 PTHR24072:SF127","RHO-related protein from plants 9"
"4336","Manes.07G031400.v8.1",15.9425216987153,-0.152856478624927,0.052838850793243,-2.89288045311679,0.0038172655867312,0.0179858708341601,"Manes.07G031400","PWY-5441; PWY-6054","S-methyl-L-methionine cycle; dimethylsulfoniopropanoate biosynthesis I (Wollastonia)","methyltransferase activity; biosynthetic process; pyridoxal phosphate binding",NA,"(1 of 2) 2.1.1.12 - Methionine S-methyltransferase","GO:0008168 GO:0009058 GO:0030170","","K08247","PF00155 PF12847","PTHR11751 PTHR11751:SF133","methionine S-methyltransferase"
"4337","Manes.01G034300.v8.1",97.0748843320109,-0.0809548139522938,0.0279866116558999,-2.89262647967702,0.00382035328850658,0.0179962687766174,"Manes.01G034300","","","nucleic acid binding; RNA binding",NA,"(1 of 1) PTHR10288//PTHR10288:SF149 - KH DOMAIN CONTAINING RNA BINDING PROTEIN // F7A19.25 PROTEIN","GO:0003676 GO:0003723","KOG2190","K13162","PF00013","PTHR10288 PTHR10288:SF149",""
"4338","Manes.06G094200.v8.1",66.9396581219505,0.139730706823156,0.0483109505559876,2.89231955105546,0.00382408782540607,0.0180097082233854,"Manes.06G094200","","","",NA,"(1 of 2) PTHR12300//PTHR12300:SF52 - HVA22-LIKE PROTEINS // HVA22-LIKE PROTEIN A-RELATED","","KOG1725","K17279","PF03134","PTHR12300 PTHR12300:SF52","HVA22 homologue A"
"4339","Manes.03G043700.v8.1",438.799961406064,-0.0860440509286773,0.0297522583596109,-2.89201746935228,0.00382776662628421,0.0180228790447076,"Manes.03G043700","PWY-5973","<i>cis</i>-vaccenate biosynthesis","fatty acid biosynthetic process; acyltransferase activity, transferring groups other than amino-acyl groups",NA,"(1 of 4) 2.3.1.179 - Beta-ketoacyl-[acyl-carrier-protein] synthase II / KASII","GO:0006633 GO:0016747","","K09458","PF00109 PF02801","PTHR11712 PTHR11712:SF287","fatty acid biosynthesis 1"
"4340","Manes.14G079700.v8.1",1.02270717788009,-0.38887928749754,0.134478778829634,-2.89175207331557,0.00383100131627023,0.0180339532007836,"Manes.14G079700","","","DNA binding; protein dimerization activity",NA,"(1 of 1) PTHR11945//PTHR11945:SF156//PTHR11945:SF169 - MADS BOX PROTEIN // MADS-BOX PROTEIN-RELATED // MADS-BOX FAMILY PROTEIN","GO:0003677 GO:0046983","KOG0014","","PF00319","PTHR11945 PTHR11945:SF169","AGAMOUS-like 30"
"4341","Manes.17G026594.v8.1",0.941063211171131,-0.622075170638455,0.215148615751343,-2.89137426455681,0.00383561039524991,0.0180514905263662,"Manes.17G026594","","","iron ion binding; oxidoreductase activity; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; L-ascorbic acid binding",NA,"(1 of 3) PTHR10869:SF55 - OXOGLUTARATE/IRON-DEPENDENT OXYGENASE","GO:0005506 GO:0016491 GO:0016705 GO:0031418 GO:0055114","KOG1591","K00472","PF03171","PTHR10869 PTHR10869:SF55","Oxoglutarate/iron-dependent oxygenase"
"4342","Manes.15G037800.v8.1",9.48181932082666,-0.380664072874862,0.131672427333557,-2.89099305438146,0.00384026607571702,0.018069239043505,"Manes.15G037800","","","oxidoreductase activity",NA,"(1 of 5) PTHR10209:SF122 - 1-AMINOCYCLOPROPANE-1-CARBOXYLATE OXIDASE HOMOLOG 10-RELATED","GO:0016491 GO:0055114","KOG0143","","PF03171 PF14226","PTHR10209 PTHR10209:SF122",""
"4343","Manes.16G000500.v8.1",39.3194727788209,-0.101293779209751,0.0350412196225,-2.89070358569111,0.00384380475583185,0.0180817248817971,"Manes.16G000500","PWY-641; PWY-7267; PWY-5125","proanthocyanidins biosynthesis from flavanols; anthocyanin biosynthesis (pelargonidin 3-<i>O</i>-glucoside); anthocyanin biosynthesis","oxidoreductase activity",NA,"(1 of 1) PTHR10209//PTHR10209:SF226 - OXIDOREDUCTASE, 2OG-FE II  OXYGENASE FAMILY PROTEIN // 2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN","GO:0016491 GO:0055114","KOG0143","","PF03171 PF14226","PTHR10209 PTHR10209:SF226","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein"
"4344","Manes.08G114500.v8.1",8.6589838028875,0.171957250707672,0.0594902756171201,2.89051023757884,0.00384617003665169,0.0180886864292804,"Manes.08G114500","","","protein binding",NA,"(1 of 2) PTHR22847//PTHR22847:SF424 - WD40 REPEAT PROTEIN // TOPLESS-RELATED PROTEIN 2-RELATED","GO:0005515","KOG0266","","PF00400","PTHR22847 PTHR22847:SF424","TOPLESS-related 3"
"4345","Manes.16G095100.v8.1",4602.74337706019,0.0833968938551836,0.0288536755675921,2.89033865580902,0.00384827015113743,0.0180943979718614,"Manes.16G095100","","","proteolysis; cysteine-type peptidase activity",NA,"(1 of 2) 3.4.22.16 - Cathepsin H / N-benzoylarginine-beta-naphthylamide hydrolase","GO:0006508 GO:0008234","KOG1543","K01366","PF00112 PF08246","PTHR12411 PTHR12411:SF336","Cysteine proteinases superfamily protein"
"4346","Manes.06G083200.v8.1",209.467746062547,-0.0850401895679558,0.029423931816717,-2.89017083432884,0.00385032524846203,0.0180998952660099,"Manes.06G083200","","","",NA,"(1 of 2) PTHR12210//PTHR12210:SF40 - NUCLEAR LIM INTERACTOR-INTERACTING FACTOR-RELATED // SUBFAMILY NOT NAMED","","KOG1605","","PF03031","PTHR12210 PTHR12210:SF40","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein"
"4347","Manes.15G171800.v8.1",56.0035749332058,0.105796583760502,0.0366072354509451,2.89004570974153,0.00385185813974491,0.0181029357706438,"Manes.15G171800","","","proton motive force-driven ATP synthesis; proton-transporting ATP synthase complex, catalytic core F(1); proton-transporting ATP synthase activity, rotational mechanism; proton-transporting ATPase activity, rotational mechanism",NA,"(1 of 3) K02134 - F-type H+-transporting ATPase subunit delta (ATPeF1D, ATP5D, ATP16)","GO:0015986 GO:0045261 GO:0046933 GO:0046961","KOG1758","K02134","PF02823","PTHR13822 PTHR13822:SF7","ATPase, F1 complex, delta/epsilon subunit"
"4348","Manes.16G138300.v8.1",8.12945068077605,-0.200751767686748,0.069471699054379,-2.88969134797768,0.00385620240634107,0.0181191847197673,"Manes.16G138300","","","protein-disulfide reductase (NAD(P)H) activity",NA,"(1 of 1) PTHR13871:SF38 - PROTEIN C32D5.8, ISOFORM B-RELATED","GO:0047134 GO:0055114","KOG2501","K17609","PF07649 PF13905","PTHR13871 PTHR13871:SF38","protein kinase C-like zinc finger protein"
"4349","Manes.17G011500.v8.1",102.742942707522,0.168082080560827,0.0581745809492037,2.8892701557677,0.00386137176421886,0.0181393021713018,"Manes.17G011500","","","",NA,"(1 of 2) PTHR31065:SF2 - PLATZ TRANSCRIPTION FACTOR DOMAIN-CONTAINING PROTEIN","","","","PF04640","PTHR31065 PTHR31065:SF2","PLATZ transcription factor family protein"
"4350","Manes.14G109766.v8.1",16.2735939414547,0.145303301377696,0.0503093088890096,2.88819911436786,0.00387454519297098,0.0181928196489076,"Manes.14G109766","","","xenobiotic transmembrane transport; antiporter activity; membrane; transmembrane transport",NA,"(1 of 4) PTHR11206:SF87 - MATE EFFLUX FAMILY PROTEIN-RELATED","GO:0006855 GO:0015238 GO:0015297 GO:0016020 GO:0055085","KOG1347","K03327","PF01554","PTHR11206 PTHR11206:SF87","MATE efflux family protein"
"4351","Manes.16G048000.v8.1",5.04732821052881,0.256746425833743,0.0888946365274443,2.88821053623948,0.00387440449290253,0.0181928196489076,"Manes.16G048000","","","metabolic process; amino acid binding",NA,"(1 of 2) PTHR31096//PTHR31096:SF16 - FAMILY NOT NAMED // ACT DOMAIN-CONTAINING PROTEIN","GO:0008152 GO:0016597","","","","PTHR31096 PTHR31096:SF16","uridylyltransferase-related"
"4352","Manes.05G137500.v8.1",24.7734786773948,-0.149542687162873,0.0517907896351484,-2.8874378671644,0.0038839330697465,0.0182327097001197,"Manes.05G137500","","","",NA,"(1 of 2) K03966 - NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 10 (NDUFB10)","","","K03966","PF10249","PTHR13094 PTHR13094:SF1","Complex I subunit NDUFS6"
"4353","Manes.04G156900.v8.1",145.850173013158,-0.105900822245206,0.0366797687093784,-2.88717257418608,0.00388720957618348,0.0182438988379114,"Manes.04G156900","","","",NA,"(1 of 6) PF05664 - Plant family of unknown function (DUF810) (DUF810)","","","","PF05664","PTHR31280 PTHR31280:SF2","Protein of unknown function (DUF810)"
"4354","Manes.12G018200.v8.1",302.182312510175,-0.0747312307024683,0.0258862709988172,-2.88690598602954,0.00389050460775413,0.0182551697603162,"Manes.12G018200","","","",NA,"(1 of 1) PTHR13140:SF312 - MYOSIN-1-RELATED","","KOG0250 KOG0962 KOG4674","","","PTHR13140 PTHR13140:SF312","(1 of 1) PTHR13140:SF312 - MYOSIN-1-RELATED"
"4355","Manes.13G117800.v8.1",10.1450683719023,-0.248850619246305,0.0862107989501634,-2.88653651603624,0.00389507545429589,0.0182724205582698,"Manes.13G117800","PWY-361","phenylpropanoid biosynthesis","zinc ion binding; oxidoreductase activity",NA,"(1 of 3) PTHR11695:SF574 - CINNAMYL ALCOHOL DEHYDROGENASE 4-RELATED","GO:0008270 GO:0016491 GO:0055114","KOG0023","K00083","PF00107 PF08240","PTHR11695 PTHR11695:SF574",""
"4356","Manes.05G083466.v8.1",0.836131022547945,-0.574751188061217,0.199180966245479,-2.88557284812481,0.00390702029998234,0.018320042398127,"Manes.05G083466","","","",NA,"(1 of 6) PF13650 - Aspartyl protease (Asp_protease_2)","","","","PF13650","",""
"4357","Manes.14G086200.v8.1",19.1194607236357,0.244060286693554,0.0845789401958195,2.88559168663616,0.00390678647458621,0.018320042398127,"Manes.14G086200","","","signal transduction",NA,"(1 of 3) PTHR31413//PTHR31413:SF4 - FAMILY NOT NAMED // NINJA-FAMILY PROTEIN AFP1-RELATED","GO:0007165","","","PF07897 PF16135","PTHR31413 PTHR31413:SF4",""
"4358","Manes.16G043700.v8.1",66.9304082632573,0.0741881480814683,0.0257224958974498,2.88417377447511,0.00392442130303482,0.0183974133136763,"Manes.16G043700","","","",NA,"","","","","","PTHR36896",""
"4359","Manes.15G152100.v8.1",471.935013163591,-0.0724300362257425,0.0251186311459171,-2.88351844513293,0.00393259615417534,0.0184315070956188,"Manes.15G152100","","","",NA,"(1 of 2) K11364 - SAGA-associated factor 29 (SGF29)","","KOG3038","K11364","PF07039","PTHR21539","SGF29 tudor-like domain"
"4360","Manes.05G033700.v8.1",322.976987008642,-0.0669570397694427,0.0232234327349243,-2.8831672101924,0.00393698396794121,0.0184436098291765,"Manes.05G033700","","","aspartic-type endopeptidase activity",NA,"(1 of 5) PTHR12174:SF41 - SIGNAL PEPTIDE PEPTIDASE-LIKE 4","GO:0004190 GO:0016021","","","PF02225 PF04258","PTHR12174 PTHR12174:SF41","SIGNAL PEPTIDE PEPTIDASE-LIKE 4"
"4361","Manes.16G044700.v8.1",79.042347717466,-0.0793962136845906,0.0275376476833997,-2.88318793955855,0.00393672488226276,0.0184436098291765,"Manes.16G044700","","","protein kinase activity; protein tyrosine kinase activity; protein binding; ATP binding; protein phosphorylation",NA,"(1 of 1) PF00069//PF00560//PF11721 - Protein kinase domain (Pkinase) // Leucine Rich Repeat (LRR_1) // Di-glucose binding within endoplasmic reticulum (Malectin)","GO:0004672 GO:0004713 GO:0005515 GO:0005524 GO:0006468","KOG1187","","PF00069 PF00560 PF11721","PTHR27006 PTHR27006:SF45",""
"4362","Manes.17G055800.v8.1",80.7579006792366,-0.0945224834611193,0.0327943900409884,-2.88227600339507,0.00394813735757178,0.0184916199484621,"Manes.17G055800","","","cytoskeleton; actin cytoskeleton organization",NA,"","GO:0005856 GO:0030036","","","","PTHR12902","SCAR family protein"
"4363","Manes.03G112900.v8.1",135.542705167254,-0.0631902978488139,0.0219254831175768,-2.88204814051083,0.00395099364769135,0.0185007564112616,"Manes.03G112900","","","protein binding",NA,"(1 of 49) PF00560//PF13855 - Leucine Rich Repeat (LRR_1) // Leucine rich repeat (LRR_8)","GO:0005515","","","PF13855","PTHR23155","Leucine-rich repeat (LRR) family protein"
"4364","Manes.04G047500.v8.1",3.17307595104916,-0.600334412902359,0.208306543492927,-2.88197577875293,0.00395190110399458,0.0185007652508271,"Manes.04G047500","","","monooxygenase activity; iron ion binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; heme binding",NA,"(1 of 3) K04123 - ent-kaurenoic acid hydroxylase (KAO)","GO:0004497 GO:0005506 GO:0016705 GO:0020037 GO:0055114","KOG0157","K04123","PF00067","PTHR24286 PTHR24286:SF67","ent-kaurenoic acid hydroxylase 2"
"4365","Manes.12G007100.v8.1",27.3646678848625,-0.245110145981577,0.0850580529686858,-2.88168065723083,0.00395560405083381,0.0185138581348304,"Manes.12G007100","","","",NA,"(1 of 2) PTHR31614:SF6 - POLLEN OLE E 1 ALLERGEN AND EXTENSIN FAMILY PROTEIN","","","","PF01190","PTHR31614 PTHR31614:SF6","Pollen Ole e 1 allergen and extensin family protein"
"4366","Manes.02G129800.v8.1",14.2773146364956,-0.208942209903215,0.0725153282160662,-2.88135232982264,0.00395972734061434,0.0185289119488665,"Manes.02G129800","","","",NA,"(1 of 321) PF00249 - Myb-like DNA-binding domain (Myb_DNA-binding)","","","","PF00249","PTHR31442 PTHR31442:SF3","Homeodomain-like superfamily protein"
"4367","Manes.16G021800.v8.1",45.8945892351678,0.11048600087982,0.0383506886317843,2.88093916489027,0.00396492160573588,0.0185489691791124,"Manes.16G021800","","","GTPase activator activity",NA,"(1 of 3) PTHR23180//PTHR23180:SF160 - CENTAURIN/ARF // PROTEIN W09D10.1","GO:0005096","","","PF01412","PTHR23180 PTHR23180:SF160",""
"4368","Manes.11G162900.v8.1",42.5355768525418,0.113243923708007,0.0393122731126435,2.88062517737205,0.00396887315986849,0.0185632048205388,"Manes.11G162900","","","calcium ion binding",NA,"(1 of 3) PTHR10183//PTHR10183:SF299 - CALPAIN // SUBFAMILY NOT NAMED","GO:0005509","KOG0037","K13448","PF13405","PTHR10183 PTHR10183:SF299","Calcium-binding EF-hand family protein"
"4369","Manes.08G001300.v8.1",716.803494973054,0.151038744932785,0.0524369082346048,2.8803899775523,0.00397183550776411,0.0185728082910554,"Manes.08G001300","PWY-6842","glutathione-mediated detoxification II","protein binding",NA,"(1 of 4) PTHR11260//PTHR11260:SF294 - GLUTATHIONE S-TRANSFERASE, GST, SUPERFAMILY, GST DOMAIN CONTAINING // GLUTATHIONE S-TRANSFERASE L1-RELATED","GO:0005515","KOG0406","K00799","PF13410 PF13417","PTHR11260 PTHR11260:SF294","Glutathione S-transferase family protein"
"4370","Manes.01G223400.v8.1",33.1843791434395,-0.20516850015837,0.0712318206494492,-2.8802928001526,0.00397306004568218,0.0185742830053288,"Manes.01G223400","","","microtubule motor activity; protein binding; ATP binding; kinesin complex; microtubule-based movement; microtubule binding",NA,"(1 of 13) K10406 - kinesin family member C2/C3 (KIFC2_3)","GO:0003777 GO:0005515 GO:0005524 GO:0005871 GO:0007018 GO:0008017","","K10406","PF00225 PF00307","PTHR24115 PTHR24115:SF468","P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain"
"4371","Manes.14G139600.v8.1",81.8472013085823,0.0776924135008923,0.0269755011865356,2.88011010300232,0.00397536315093464,0.0185807982552264,"Manes.14G139600","","","",NA,"(1 of 3) PTHR10766//PTHR10766:SF54 - TRANSMEMBRANE 9 SUPERFAMILY PROTEIN // ENDOMEMBRANE FAMILY PROTEIN 70","GO:0016021","","","PF02990","PTHR10766 PTHR10766:SF54","Endomembrane protein 70 protein family"
"4372","Manes.10G009600.v8.1",39.8122659561634,-0.0839489977889016,0.0291502500543567,-2.87987230409212,0.00397836269230285,0.0185905649139404,"Manes.10G009600","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 2) PTHR27001//PTHR27001:SF60 - FAMILY NOT NAMED // LEUCINE-RICH REPEAT PROTEIN KINASE-LIKE PROTEIN-RELATED","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG1187","","PF07714 PF08263","PTHR27001 PTHR27001:SF60",""
"4373","Manes.01G014900.v8.1",106.238500833858,-0.0676381068294095,0.0234915965273411,-2.87924691498458,0.00398626101975244,0.018614700030524,"Manes.01G014900","PWY-5837; ","1,4-dihydroxy-2-naphthoate biosynthesis; ","catalytic activity; metabolic process",NA,"(1 of 2) 4.2.1.113 - o-succinylbenzoate synthase / OSBS","GO:0003824 GO:0008152","","","PF02746 PF07476","PTHR13794 PTHR13794:SF13","cytochrome P450, family 77, subfamily A, polypeptide 5 pseudogene"
"4374","Manes.06G053400.v8.1",3.39452266858671,0.221372543448148,0.0768843081240553,2.87929421294859,0.00398566317465443,0.018614700030524,"Manes.06G053400","","","",NA,"","","","","","PTHR15852 PTHR15852:SF19",""
"4375","Manes.14G157900.v8.1",19.8882991742433,-0.138003995937789,0.0479289683862705,-2.87934417502132,0.00398503174370703,0.018614700030524,"Manes.14G157900","","","",NA,"(1 of 2) K18469 - TBC1 domain family member 5 (TBC1D5)","","","K18469","PF00566","PTHR22957 PTHR22957:SF274","Ypt/Rab-GAP domain of gyp1p superfamily protein"
"4376","Manes.03G085300.v8.1",332.67992602424,-0.0681724601417895,0.0236820570217239,-2.87865450536049,0.00399375596245176,0.0186454374572416,"Manes.03G085300","ARGSYNBSUB-PWY; ARGSYN-PWY; PWY-4984","L-arginine biosynthesis II (acetyl cycle); L-arginine biosynthesis I (via L-ornithine); urea cycle","argininosuccinate synthase activity; ATP binding; L-arginine biosynthetic process",NA,"(1 of 1) 6.3.4.5 - Argininosuccinate synthase / Citrulline--aspartate ligase","GO:0004055 GO:0005524 GO:0006526","","K01940","PF00764","PTHR11587 PTHR11587:SF2","arginosuccinate synthase family"
"4377","Manes.01G045210.v8.1",69.1433272762189,-0.0888211244429786,0.0308588931711264,-2.87829910004956,0.00399825855428077,0.0186621938003098,"Manes.01G045210","","","structural constituent of ribosome; ribosome; translation; rRNA binding",NA,"(1 of 1) PTHR21011:SF1 - 28S RIBOSOMAL PROTEIN S6, MITOCHONDRIAL","GO:0003735 GO:0005840 GO:0006412 GO:0019843","","K02990","PF01250","PTHR21011 PTHR21011:SF1","Translation elongation  factor EF1B/ribosomal protein S6 family protein"
"4378","Manes.01G011600.v8.1",15.628640304363,-0.142314975018122,0.0494460918667793,-2.87818449639166,0.00399971143813963,0.0186647109824561,"Manes.01G011600","","","",NA,"(1 of 1) K18167 - succinate dehydrogenase assembly factor 1 (SDHAF1)","","KOG4620","","PF05347","PTHR13675 PTHR13675:SF1","LYR family of Fe/S cluster biogenesis protein"
"4379","Manes.01G166500.v8.1",99.4877500002888,0.100163675220653,0.0348050475865134,2.87784911000856,0.0040039660416317,0.0186802982942534,"Manes.01G166500","","","",NA,"(1 of 1) K03020 - DNA-directed RNA polymerases I and III subunit RPAC2 (RPC19, POLR1D)","","KOG3438","K03020","PF13656","PTHR13946 PTHR13946:SF28","RNApolymerase 14 kDa subunit"
"4380","Manes.01G081400.v8.1",565.304597993133,-0.0725029449183784,0.0252000323899003,-2.87709729085254,0.00401351830969862,0.018717562361817,"Manes.01G081400","","","",NA,"(1 of 2) PTHR31917//PTHR31917:SF7 - FAMILY NOT NAMED // G2484-1 PROTEIN","","","","PF05641","PTHR31917 PTHR31917:SF7","G2484-1 protein"
"4381","Manes.11G012500.v8.1",33.1723861612473,-0.286219609589391,0.0994828021173743,-2.87707627346178,0.00401378564400981,0.018717562361817,"Manes.11G012500","PWY-1081","homogalacturonan degradation","enzyme inhibitor activity; cell wall; pectinesterase activity; cell wall modification",NA,"(1 of 3) PTHR31707//PTHR31707:SF55 - FAMILY NOT NAMED // PECTINESTERASE 2-RELATED","GO:0004857 GO:0005618 GO:0030599 GO:0042545","","K01051","PF01095 PF04043","PTHR31707 PTHR31707:SF55","pectin methylesterase 3"
"4382","Manes.17G120600.v8.1",7.65199843527318,-0.377738280243667,0.131303199189142,-2.87683988338726,0.00401679356178536,0.0187273145749144,"Manes.17G120600","","","protein binding",NA,"(1 of 2) PTHR19959//PTHR19959:SF160 - KINESIN LIGHT CHAIN // GENOMIC DNA, CHROMOSOME 3, TAC CLONE:K24A2-RELATED","GO:0005515","KOG1840","","PF13176 PF13181 PF13424","PTHR19959 PTHR19959:SF160","Tetratricopeptide repeat (TPR)-like superfamily protein"
"4383","Manes.08G039600.v8.1",358.45885265784,-0.0830008935500194,0.0288559843714985,-2.87638406236457,0.00402259938100015,0.0187501038909042,"Manes.08G039600","","","translation initiation factor activity; protein binding; eukaryotic translation initiation factor 3 complex; translational initiation; translation initiation factor binding",NA,"(1 of 2) K03252 - translation initiation factor 3 subunit C (EIF3C)","GO:0003743 GO:0005515 GO:0005852 GO:0006413 GO:0031369","","K03252","PF01399 PF05470","PTHR13937 PTHR13937:SF0","eukaryotic translation initiation factor 3C"
"4384","Manes.03G025100.v8.1",55.6796740280434,0.0930698493234808,0.0323577480411575,2.87627708841482,0.00402396301774235,0.0187521816725539,"Manes.03G025100","PWY-5980","xylogalacturonan biosynthesis","",NA,"(1 of 2) PTHR11062:SF84 - EXOSTOSIN FAMILY PROTEIN","","KOG1021","","PF03016","PTHR11062 PTHR11062:SF84","Exostosin family protein"
"4385","Manes.13G119700.v8.1",42.4135679761533,-0.117271281785893,0.040774316259249,-2.87610664125587,0.00402613663814358,0.0187580322730384,"Manes.13G119700","","","DNA-binding transcription factor activity; regulation of DNA-templated transcription; sequence-specific DNA binding",NA,"(1 of 3) PTHR31282:SF33 - WRKY TRANSCRIPTION FACTOR 15-RELATED","GO:0003700 GO:0006355 GO:0043565","","","PF03106 PF10533","PTHR31282 PTHR31282:SF33","WRKY DNA-binding protein 15"
"4386","Manes.09G160701.v8.1",57.4730117156509,0.272864168945428,0.0948894061150346,2.87560203100686,0.00403257790984845,0.018783758937119,"Manes.09G160701","","","",NA,"(1 of 13) PF07899 - Frigida-like protein (Frigida)","","","","PF07899","PTHR31791 PTHR31791:SF7","Frigida-like protein"
"4387","Manes.01G016100.v8.1",15.1414378726195,0.211118152486815,0.0734205173114936,2.87546533608755,0.00403432440890793,0.0187876105935694,"Manes.01G016100","","","",NA,"","","","","","",""
"4388","Manes.17G068800.v8.1",451.318564453316,0.0878330131838133,0.0305491155823807,2.87514094956226,0.00403847172077586,0.0188026383900298,"Manes.17G068800","","","GTPase activity; nickel cation binding",NA,"(1 of 1) K03189 - urease accessory protein (ureG)","GO:0003924 GO:0006807 GO:0016151","","K03189","PF02492","PTHR31715 PTHR31715:SF0","urease accessory protein G"
